filename,encryption_ratio,summation_error,deviation_error,encryption_time_ns,decryption_time_ns,summation_operations_time_ns,deviation_operations_time_ns
MAC000175.csv,0.10,3115.218923,-0.031104,0,0,0,1000000
MAC000176.csv,0.10,1854.029692,-0.011315,1000100,0,1244200,1002400
MAC000177.csv,0.10,2530.074154,-0.166151,0,0,1034900,987900
MAC000178.csv,0.10,3525.647615,-0.180559,1002000,0,1009600,511200
MAC000179.csv,0.10,2394.929692,-0.121109,0,0,0,1024300
MAC000180.csv,0.10,3167.334692,-0.369478,1201100,0,1137600,1009700
MAC000185.csv,0.10,2272.715692,-0.111126,0,0,999900,1000100
MAC000186.csv,0.10,1488.822692,-0.035040,999000,0,1009800,1000200
MAC000187.csv,0.10,3280.945923,-0.108028,0,0,1000000,1000000
MAC000188.csv,0.10,1699.724462,-0.024879,999800,0,991700,999800
MAC000189.csv,0.10,3661.735385,-0.418669,0,0,0,999800
MAC000190.csv,0.10,2592.545923,-0.058169,1000300,0,998500,1000100
MAC000191.csv,0.10,5108.864846,-0.719636,0,0,1009800,1539500
MAC000192.csv,0.10,2855.066154,-0.120010,999700,0,1000200,1033300
MAC000193.csv,0.10,3695.329692,-0.270816,0,0,1000200,1009600
MAC000194.csv,0.10,3974.509154,-0.323188,512200,0,972700,999900
MAC000198.csv,0.10,3636.129154,-0.043687,0,0,0,996400
MAC000199.csv,0.10,2357.390923,-0.055876,1025100,0,1325200,993500
MAC000201.csv,0.10,3547.016154,-0.078438,0,0,1032500,1000100
MAC000203.csv,0.10,2505.191923,-0.073053,998900,0,999700,1009700
MAC000205.csv,0.10,3996.074923,-0.230998,0,0,1009800,1090200
MAC000207.csv,0.10,5304.884385,-0.447700,1000000,0,0,909900
MAC000209.csv,0.10,1120.486462,-0.006228,0,0,1000200,0
MAC000211.csv,0.10,2777.443923,-0.138929,1000000,0,1000000,1541200
MAC000214.csv,0.10,2830.631923,-0.089117,0,0,1000000,1015800
MAC000218.csv,0.10,5163.241385,-0.283247,999900,0,1000000,1409000
MAC000219.csv,0.10,2626.790923,-0.024873,0,0,1000100,1035000
MAC000221.csv,0.10,4234.301154,-0.363364,1000200,0,999900,0
MAC000222.csv,0.10,4471.549769,-1.931579,0,0,516100,1212400
MAC000226.csv,0.10,3914.788923,-0.234501,999900,0,1033200,999900
MAC000230.csv,0.10,3114.916692,-0.253958,0,0,0,1047300
MAC000238.csv,0.10,3089.098154,-0.352693,1000000,0,1069500,1000100
MAC000239.csv,0.10,2867.564923,-0.050210,0,0,1183800,997700
MAC000243.csv,0.10,3728.873385,-0.447676,0,0,1190800,1760500
MAC000244.csv,0.10,2736.828923,-0.013911,1395800,0,0,0
MAC000245.csv,0.10,8622.392538,-0.622187,1638200,0,1244500,1126400
MAC000246.csv,0.10,5085.537923,-0.345726,0,0,1185200,1047600
MAC000248.csv,0.10,3927.538154,-0.279178,1360700,0,1035300,1009700
MAC000252.csv,0.10,8681.466462,-1.277199,0,0,0,1000000
MAC000253.csv,0.10,3718.685923,-0.162636,1483200,0,1323500,990300
MAC000255.csv,0.10,5927.772846,-0.314534,0,0,539100,1010100
MAC000256.csv,0.10,9303.152000,-0.275264,1035000,0,1282100,990000
MAC000258.csv,0.10,3110.216154,-0.174627,0,0,1049800,999900
MAC000271.csv,0.10,2565.865692,-0.152786,1067000,0,1009700,1012100
MAC000272.csv,0.10,3014.296692,-0.190759,0,0,0,1511500
MAC000274.csv,0.10,11403.343923,-0.474644,0,0,1000100,1051400
MAC004539.csv,0.10,2144.856923,-0.046863,1455400,0,1000000,1000100
MAC000015.csv,0.20,2728.111462,-0.393473,1009700,0,999900,0
MAC000017.csv,0.20,1248.655154,-0.068994,999800,0,1002200,2575600
MAC000024.csv,0.20,3962.347538,-1.577285,990300,0,987700,1130400
MAC000033.csv,0.20,1533.040615,-0.098746,1009700,0,0,1012900
MAC000034.csv,0.20,4017.166000,-10.130252,0,0,999800,999600
MAC000044.csv,0.20,3839.662000,-0.243394,1539000,0,1012500,989200
MAC000046.csv,0.20,2440.284231,-0.378546,1184000,0,997700,1000300
MAC000047.csv,0.20,974.645692,-0.009834,1000000,0,0,2213000
MAC000049.csv,0.20,8843.143231,-2.805738,989900,0,1516200,1147900
MAC000055.csv,0.20,3281.983000,-0.224791,1009900,0,1027800,1503100
MAC000066.csv,0.20,1395.222385,-0.049967,990100,0,999100,1004900
MAC000067.csv,0.20,1678.840615,-0.040427,1009800,0,995200,1135400
MAC000069.csv,0.20,2423.144769,-0.041789,1002600,0,0,999500
MAC000108.csv,0.20,1177.086923,-0.015505,987800,0,999900,1000100
MAC000145.csv,0.20,2877.670538,-0.110444,1009500,0,1025400,999900
MAC000147.csv,0.20,1374.429385,-0.085565,1046200,0,997700,1000000
MAC000150.csv,0.20,2269.264077,-0.195999,0,0,999800,1154600
MAC000151.csv,0.20,1233.000923,-0.012276,1148800,0,999900,1022300
MAC000152.csv,0.20,2278.467077,-0.227934,1017500,0,0,0
MAC000153.csv,0.20,5963.441154,-1.406699,1012100,0,990000,1510400
MAC000155.csv,0.20,3300.313231,-0.200323,1009900,0,1539000,2033500
MAC000158.csv,0.20,1354.197923,-0.034341,1192900,0,0,0
MAC000159.csv,0.20,3048.526000,-0.139145,807500,0,1033500,1200600
MAC000160.csv,0.20,1313.429923,-0.140462,972000,0,1010300,1035200
MAC000162.csv,0.20,1782.294154,-0.027899,1049600,0,999800,1236900
MAC000163.csv,0.20,2981.109231,-0.369667,1064100,0,1136000,1031000
MAC000166.csv,0.20,2480.539615,-0.090061,987400,0,864400,1012900
MAC000167.csv,0.20,1543.342000,-0.002516,512200,0,0,1000000
MAC000169.csv,0.20,1197.219154,-0.082838,1033500,0,974900,2001000
MAC000170.csv,0.20,3392.572538,-0.117923,1184600,0,994200,2104900
