filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy,asr_mean,asr_standard_error,asr_attack_duration,avg_time_per_attack_run
09967234-a409-420a-bc5a-1474bb4790f3.csv,4,24/06/2015 to 06/08/2015,18497.00,0.10,5.154512,5.154512,0.009437,0.000170,22.614051,0.022614
c5c103dc-1812-474c-8d40-03e844585f5b.csv,4,25/06/2015 to 06/08/2015,18216.00,0.40,4.381338,4.381338,0.009575,0.000167,21.961779,0.021962
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,6,19/09/2015 to 31/10/2015,6238.00,0.60,2.684851,2.684851,0.009150,0.000175,23.235142,0.023235
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,1,12/02/2015 to 27/03/2015,1957.00,0.80,1.413155,0.853259,0.008738,0.000181,24.874580,0.024875
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,8,14/12/2015 to 26/01/2016,11946.00,0.10,3.795154,3.795154,0.009437,0.000170,22.614051,0.022614
0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,4,25/06/2015 to 06/08/2015,46756.00,0.30,5.406482,5.406482,0.009425,0.000170,23.054103,0.023054
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,1,12/02/2015 to 27/03/2015,12019.00,0.60,4.621074,4.621074,0.009150,0.000175,23.235142,0.023235
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,3,12/05/2015 to 25/06/2015,40.00,0.30,0.103645,0.103645,0.009425,0.000170,23.054103,0.023054
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,9,26/01/2016 to 09/03/2016,5579.00,0.90,3.751047,1.320831,0.006550,0.000198,32.411169,0.032411
77852396-f4a2-4d47-a864-8723417d9591.csv,0,12/01/2017 to 22/01/2017,928.00,0.30,0.997414,0.997414,0.009425,0.000170,23.054103,0.023054
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,6,19/09/2015 to 01/11/2015,19162.00,0.40,4.888303,4.888303,0.009575,0.000167,21.961779,0.021962
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,3,12/05/2015 to 25/06/2015,4657.00,0.50,2.430488,2.430488,0.009200,0.000174,23.343575,0.023344
d0d09ece-30bb-431f-b812-4e39bfb33198.csv,9,25/01/2016 to 08/03/2016,5265.00,0.30,2.871506,2.871506,0.009425,0.000170,23.054103,0.023054
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,3,13/05/2015 to 25/06/2015,13999.00,0.90,4.616212,2.291472,0.006550,0.000198,32.411169,0.032411
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,2,27/03/2015 to 12/05/2015,11732.00,0.30,3.838925,3.838925,0.009425,0.000170,23.054103,0.023054
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,7,31/10/2015 to 13/12/2015,2833.00,0.40,1.609957,1.609957,0.009575,0.000167,21.961779,0.021962
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,0,01/01/2015 to 12/02/2015,4229.00,0.80,2.555022,1.477089,0.008738,0.000181,24.874580,0.024875
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,1,12/02/2015 to 27/03/2015,1957.00,0.20,1.413155,1.413155,0.009437,0.000170,21.754572,0.021755
0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,8,13/12/2015 to 25/01/2016,0.00,0.40,0.000000,0.000000,0.009575,0.000167,21.961779,0.021962
0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,6,18/09/2015 to 31/10/2015,22162.00,0.60,5.087607,5.087607,0.009150,0.000175,23.235142,0.023235
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,2,27/03/2015 to 13/05/2015,0.00,0.30,0.000000,0.000000,0.009425,0.000170,23.054103,0.023054
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,8,13/12/2015 to 25/01/2016,12654.00,0.50,4.458582,4.458582,0.009200,0.000174,23.343575,0.023344
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,7,31/10/2015 to 14/12/2015,17625.00,0.70,4.585967,4.585967,0.009412,0.000171,21.438857,0.021439
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,4,26/06/2015 to 08/08/2015,14842.00,0.30,3.720060,3.720060,0.009425,0.000170,23.054103,0.023054
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,4,26/06/2015 to 08/08/2015,22626.00,0.30,5.508534,5.508534,0.009425,0.000170,23.054103,0.023054
10595ac6-509a-49eb-8e4b-6c454977e095.csv,9,26/01/2016 to 08/03/2016,3982.00,0.60,2.925529,2.925529,0.009150,0.000175,23.235142,0.023235
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,2,27/03/2015 to 12/05/2015,11732.00,0.60,3.838925,3.838925,0.009150,0.000175,23.235142,0.023235
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,8,17/12/2015 to 28/01/2016,11063.00,0.60,3.706944,3.706944,0.009150,0.000175,23.235142,0.023235
6fffd62f-739b-4202-973d-df2d07470d87.csv,5,07/08/2015 to 19/09/2015,4127.00,0.90,2.229813,1.005612,0.006550,0.000198,32.411169,0.032411
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,0,01/01/2015 to 12/02/2015,16.00,0.90,0.022346,0.020393,0.006550,0.000198,32.411169,0.032411
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,3,13/05/2015 to 25/06/2015,35.00,0.10,0.296104,0.296104,0.009437,0.000170,22.614051,0.022614
0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,5,06/08/2015 to 18/09/2015,30433.00,0.40,4.973319,4.973319,0.009575,0.000167,21.961779,0.021962
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,8,13/12/2015 to 25/01/2016,25455.00,0.40,5.067279,5.067279,0.009575,0.000167,21.961779,0.021962
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,8,14/12/2015 to 26/01/2016,11946.00,0.50,3.795154,3.795154,0.009200,0.000174,23.343575,0.023344
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,1,12/02/2015 to 27/03/2015,7760.00,0.90,3.425155,1.469085,0.006550,0.000198,32.411169,0.032411
c5c103dc-1812-474c-8d40-03e844585f5b.csv,7,31/10/2015 to 13/12/2015,13294.00,0.20,4.073492,4.073492,0.009437,0.000170,21.754572,0.021755
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,6,18/09/2015 to 31/10/2015,14710.00,0.40,4.181231,4.181231,0.009575,0.000167,21.961779,0.021962
6fffd62f-739b-4202-973d-df2d07470d87.csv,2,28/03/2015 to 13/05/2015,5040.00,0.20,2.399340,2.399340,0.009437,0.000170,21.754572,0.021755
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,2,27/03/2015 to 13/05/2015,12016.00,0.30,3.641549,3.641549,0.009425,0.000170,23.054103,0.023054
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,8,13/12/2015 to 24/01/2016,6996.00,0.60,3.485506,3.485506,0.009150,0.000175,23.235142,0.023235
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,2,27/03/2015 to 12/05/2015,5082.00,0.80,3.493568,1.862332,0.008738,0.000181,24.874580,0.024875
85653d39-0e18-411e-abcd-689056140d21.csv,5,07/08/2015 to 18/09/2015,15309.00,0.90,4.620746,2.270768,0.006550,0.000198,32.411169,0.032411
85653d39-0e18-411e-abcd-689056140d21.csv,9,25/01/2016 to 08/03/2016,12354.00,0.90,4.343673,2.019779,0.006550,0.000198,32.411169,0.032411
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,8,15/12/2015 to 26/01/2016,2340.00,0.10,0.738356,0.738356,0.009437,0.000170,22.614051,0.022614
4583f609-85f6-43b2-bba6-2606ac495279.csv,7,31/10/2015 to 14/12/2015,10771.00,0.60,3.808943,3.808943,0.009150,0.000175,23.235142,0.023235
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,9,25/01/2016 to 08/03/2016,23952.00,0.60,5.083687,5.083687,0.009150,0.000175,23.235142,0.023235
b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,7,01/11/2015 to 14/12/2015,206.00,0.90,0.164943,0.123684,0.006550,0.000198,32.411169,0.032411
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,4,24/06/2015 to 06/08/2015,6502.00,0.40,3.785797,3.785797,0.009575,0.000167,21.961779,0.021962
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,5,06/08/2015 to 19/09/2015,5089.00,0.40,3.674078,3.674078,0.009575,0.000167,21.961779,0.021962
13464844-b1ad-47e3-b2a9-b48426b2a986.csv,6,20/09/2015 to 02/11/2015,10616.00,0.90,3.710850,1.829352,0.006550,0.000198,32.411169,0.032411
16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,4,25/06/2015 to 06/08/2015,782.00,0.30,0.219213,0.219213,0.009425,0.000170,23.054103,0.023054
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,7,31/10/2015 to 14/12/2015,17625.00,0.30,4.585967,4.585967,0.009425,0.000170,23.054103,0.023054
0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,3,12/05/2015 to 25/06/2015,4536.00,0.50,2.243387,2.243387,0.009200,0.000174,23.343575,0.023344
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,3,12/05/2015 to 24/06/2015,19589.00,0.50,5.162617,5.162617,0.009200,0.000174,23.343575,0.023344
10595ac6-509a-49eb-8e4b-6c454977e095.csv,8,14/12/2015 to 26/01/2016,3086.00,0.60,2.350419,2.350419,0.009150,0.000175,23.235142,0.023235
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,0,01/01/2015 to 12/02/2015,9420.00,0.60,3.651095,3.651095,0.009150,0.000175,23.235142,0.023235
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,4,25/06/2015 to 07/08/2015,7048.00,0.60,3.275481,3.275481,0.009150,0.000175,23.235142,0.023235
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,1,12/02/2015 to 27/03/2015,15810.00,0.60,4.690968,4.690968,0.009150,0.000175,23.235142,0.023235
9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,9,26/01/2016 to 09/03/2016,14959.00,0.80,5.149945,3.195672,0.008738,0.000181,24.874580,0.024875
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,6,19/09/2015 to 01/11/2015,10113.00,0.90,3.192975,1.718546,0.006550,0.000198,32.411169,0.032411
c5c103dc-1812-474c-8d40-03e844585f5b.csv,9,25/01/2016 to 08/03/2016,10425.00,0.10,3.498487,3.498487,0.009437,0.000170,22.614051,0.022614
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,5,07/08/2015 to 18/09/2015,16722.00,0.40,4.601785,4.601785,0.009575,0.000167,21.961779,0.021962
24564a57-959d-4214-8e07-94a14f121a91.csv,0,01/01/2015 to 12/02/2015,8051.00,0.60,2.846397,2.846397,0.009150,0.000175,23.235142,0.023235
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,9,26/01/2016 to 09/03/2016,0.00,0.70,0.000000,0.000000,0.009412,0.000171,21.438857,0.021439
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,8,14/12/2015 to 26/01/2016,0.00,0.20,0.000000,0.000000,0.009437,0.000170,21.754572,0.021755
6ff759fb-8e79-463c-a147-e1c104201b49.csv,5,08/08/2015 to 20/09/2015,2525.00,0.20,1.749033,1.749033,0.009437,0.000170,21.754572,0.021755
9bb98e59-e609-45db-a659-030dd644968f.csv,2,27/03/2015 to 12/05/2015,9516.00,0.30,3.867181,3.867181,0.009425,0.000170,23.054103,0.023054
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,6,20/09/2015 to 02/11/2015,923.00,0.40,0.987389,0.987389,0.009575,0.000167,21.961779,0.021962
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,2,27/03/2015 to 12/05/2015,32.00,0.40,0.065069,0.065069,0.009575,0.000167,21.961779,0.021962
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,2,27/03/2015 to 12/05/2015,16991.00,0.50,4.403323,4.403323,0.009200,0.000174,23.343575,0.023344
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,4,25/06/2015 to 06/08/2015,28.00,0.50,0.033517,0.033517,0.009200,0.000174,23.343575,0.023344
9bb98e59-e609-45db-a659-030dd644968f.csv,6,18/09/2015 to 31/10/2015,8765.00,0.20,3.974714,3.974714,0.009437,0.000170,21.754572,0.021755
e14e44b0-1b85-4343-a618-61e92984adfd.csv,3,12/05/2015 to 25/06/2015,8820.00,0.20,3.488030,3.488030,0.009437,0.000170,21.754572,0.021755
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,5,08/08/2015 to 20/09/2015,1028.00,0.40,0.926181,0.926181,0.009575,0.000167,21.961779,0.021962
8c06e577-095f-4628-8def-3e94a55f2e97.csv,6,18/09/2015 to 31/10/2015,8776.00,0.50,3.116244,3.116244,0.009200,0.000174,23.343575,0.023344
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,7,31/10/2015 to 13/12/2015,22358.00,0.10,5.101798,5.101798,0.009437,0.000170,22.614051,0.022614
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,3,12/05/2015 to 25/06/2015,4657.00,0.30,2.430488,2.430488,0.009425,0.000170,23.054103,0.023054
e14e44b0-1b85-4343-a618-61e92984adfd.csv,8,13/12/2015 to 24/01/2016,8076.00,0.40,3.346872,3.346872,0.009575,0.000167,21.961779,0.021962
24564a57-959d-4214-8e07-94a14f121a91.csv,2,27/03/2015 to 12/05/2015,14694.00,0.40,2.958121,2.958121,0.009575,0.000167,21.961779,0.021962
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,1,13/02/2015 to 28/03/2015,940.00,0.50,0.707535,0.707535,0.009200,0.000174,23.343575,0.023344
9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,0,01/01/2015 to 12/02/2015,14615.00,0.70,5.058856,5.058856,0.009412,0.000171,21.438857,0.021439
16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,8,13/12/2015 to 25/01/2016,476.00,0.40,0.183818,0.183818,0.009575,0.000167,21.961779,0.021962
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,0,01/01/2015 to 13/02/2015,7028.00,0.40,3.579933,3.579933,0.009575,0.000167,21.961779,0.021962
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,5,09/08/2015 to 21/09/2015,12438.00,0.10,4.018902,4.018902,0.009437,0.000170,22.614051,0.022614
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,9,27/01/2016 to 09/03/2016,5862.00,0.40,3.628834,3.628834,0.009575,0.000167,21.961779,0.021962
f5850315-552a-440f-9871-173212ad467f.csv,4,26/06/2015 to 08/08/2015,15170.00,0.40,4.974557,4.974557,0.009575,0.000167,21.961779,0.021962
10595ac6-509a-49eb-8e4b-6c454977e095.csv,8,14/12/2015 to 26/01/2016,3086.00,0.80,2.350419,1.275473,0.008738,0.000181,24.874580,0.024875
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,7,31/10/2015 to 13/12/2015,21749.00,0.20,4.901491,4.901491,0.009437,0.000170,21.754572,0.021755
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,9,26/01/2016 to 09/03/2016,31.00,0.40,0.195761,0.195761,0.009575,0.000167,21.961779,0.021962
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,1,12/02/2015 to 27/03/2015,4656.00,0.80,2.963085,1.553911,0.008738,0.000181,24.874580,0.024875
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,1,13/02/2015 to 28/03/2015,4233.00,0.10,2.492516,2.492516,0.009437,0.000170,22.614051,0.022614
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,1,03/03/2017 to 14/03/2017,5369.00,0.10,2.514332,2.514332,0.009437,0.000170,22.614051,0.022614
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,3,12/05/2015 to 25/06/2015,7087.00,0.20,3.610352,3.610352,0.009437,0.000170,21.754572,0.021755
16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,6,18/09/2015 to 31/10/2015,459.00,0.10,0.196919,0.196919,0.009437,0.000170,22.614051,0.022614
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,7,02/11/2015 to 16/12/2015,16618.00,0.30,4.897376,4.897376,0.009425,0.000170,23.054103,0.023054
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,3,13/05/2015 to 25/06/2015,8303.00,0.20,3.230208,3.230208,0.009437,0.000170,21.754572,0.021755
d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,5,06/08/2015 to 18/09/2015,28656.00,0.50,5.505472,5.505472,0.009200,0.000174,23.343575,0.023344
16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,6,18/09/2015 to 31/10/2015,459.00,0.20,0.196919,0.196919,0.009437,0.000170,21.754572,0.021755
cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,9,26/01/2016 to 09/03/2016,12983.00,0.40,5.044928,5.044928,0.009575,0.000167,21.961779,0.021962
0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,1,12/02/2015 to 27/03/2015,20797.00,0.70,4.909832,4.909832,0.009412,0.000171,21.438857,0.021439
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,3,12/05/2015 to 24/06/2015,162.00,0.20,0.147758,0.147758,0.009437,0.000170,21.754572,0.021755
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,8,13/12/2015 to 25/01/2016,12654.00,0.40,4.458582,4.458582,0.009575,0.000167,21.961779,0.021962
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,1,12/02/2015 to 27/03/2015,15810.00,0.80,4.690968,3.042363,0.008738,0.000181,24.874580,0.024875
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,6,19/09/2015 to 01/11/2015,19162.00,0.90,4.888303,2.501650,0.006550,0.000198,32.411169,0.032411
9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,9,26/01/2016 to 09/03/2016,14959.00,0.60,5.149945,5.149945,0.009150,0.000175,23.235142,0.023235
6ff759fb-8e79-463c-a147-e1c104201b49.csv,4,26/06/2015 to 08/08/2015,4222.00,0.70,2.457096,2.457096,0.009412,0.000171,21.438857,0.021439
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,3,13/05/2015 to 25/06/2015,2843.00,0.90,1.813162,0.868736,0.006550,0.000198,32.411169,0.032411
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,9,25/01/2016 to 08/03/2016,15319.00,0.20,4.396699,4.396699,0.009437,0.000170,21.754572,0.021755
1fe45385-e790-4855-a2fe-7284313ec322.csv,1,12/02/2015 to 27/03/2015,3534.00,0.90,2.001441,0.846259,0.006550,0.000198,32.411169,0.032411
09967234-a409-420a-bc5a-1474bb4790f3.csv,2,27/03/2015 to 12/05/2015,12726.00,0.20,4.236712,4.236712,0.009437,0.000170,21.754572,0.021755
c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,8,13/12/2015 to 25/01/2016,9311.00,0.40,3.433136,3.433136,0.009575,0.000167,21.961779,0.021962
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,6,19/09/2015 to 01/11/2015,0.00,0.50,0.000000,0.000000,0.009200,0.000174,23.343575,0.023344
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,0,01/01/2015 to 12/02/2015,23522.00,0.80,4.674386,3.267058,0.008738,0.000181,24.874580,0.024875
85653d39-0e18-411e-abcd-689056140d21.csv,3,12/05/2015 to 25/06/2015,12225.00,0.80,4.534714,2.930454,0.008738,0.000181,24.874580,0.024875
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,6,19/09/2015 to 01/11/2015,6213.00,0.80,3.558428,1.941453,0.008738,0.000181,24.874580,0.024875
1fe45385-e790-4855-a2fe-7284313ec322.csv,8,15/12/2015 to 27/01/2016,6253.00,0.90,2.950200,1.357039,0.006550,0.000198,32.411169,0.032411
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,3,12/05/2015 to 24/06/2015,4434.00,0.20,3.507753,3.507753,0.009437,0.000170,21.754572,0.021755
c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,7,01/11/2015 to 14/12/2015,9145.00,0.20,3.273158,3.273158,0.009437,0.000170,21.754572,0.021755
4583f609-85f6-43b2-bba6-2606ac495279.csv,4,25/06/2015 to 07/08/2015,12333.00,0.40,4.320587,4.320587,0.009575,0.000167,21.961779,0.021962
9bb98e59-e609-45db-a659-030dd644968f.csv,7,31/10/2015 to 13/12/2015,8902.00,0.40,3.879783,3.879783,0.009575,0.000167,21.961779,0.021962
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,0,01/01/2015 to 12/02/2015,16.00,0.50,0.022346,0.022346,0.009200,0.000174,23.343575,0.023344
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,2,27/03/2015 to 13/05/2015,4490.00,0.60,2.472312,2.472312,0.009150,0.000175,23.235142,0.023235
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,4,25/06/2015 to 06/08/2015,10378.00,0.80,4.379464,2.533725,0.008738,0.000181,24.874580,0.024875
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,5,12/04/2017 to 12/04/2017,523.00,0.10,0.939209,0.939209,0.009437,0.000170,22.614051,0.022614
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,6,18/09/2015 to 31/10/2015,7.00,0.30,0.011174,0.011174,0.009425,0.000170,23.054103,0.023054
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,2,27/03/2015 to 12/05/2015,10383.00,0.40,4.201737,4.201737,0.009575,0.000167,21.961779,0.021962
77852396-f4a2-4d47-a864-8723417d9591.csv,5,02/04/2017 to 04/04/2017,42.00,0.20,0.239902,0.239902,0.009437,0.000170,21.754572,0.021755
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,5,06/08/2015 to 18/09/2015,21053.00,0.40,5.077842,5.077842,0.009575,0.000167,21.961779,0.021962
c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,5,06/08/2015 to 18/09/2015,6349.00,0.60,3.181487,3.181487,0.009150,0.000175,23.235142,0.023235
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,8,14/12/2015 to 26/01/2016,20050.00,0.90,4.980024,2.596493,0.006550,0.000198,32.411169,0.032411
24564a57-959d-4214-8e07-94a14f121a91.csv,5,07/08/2015 to 19/09/2015,9196.00,0.40,2.506761,2.506761,0.009575,0.000167,21.961779,0.021962
77852396-f4a2-4d47-a864-8723417d9591.csv,8,06/04/2017 to 06/04/2017,29.00,0.40,0.182608,0.182608,0.009575,0.000167,21.961779,0.021962
e14e44b0-1b85-4343-a618-61e92984adfd.csv,1,12/02/2015 to 27/03/2015,8956.00,0.40,3.454531,3.454531,0.009575,0.000167,21.961779,0.021962
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,1,12/02/2015 to 28/03/2015,8418.00,0.50,3.005296,3.005296,0.009200,0.000174,23.343575,0.023344
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,8,17/12/2015 to 28/01/2016,11063.00,0.70,3.706944,3.706944,0.009412,0.000171,21.438857,0.021439
364b9911-6859-464e-a5e3-41149f8e2986.csv,9,24/01/2016 to 07/03/2016,1.00,0.10,0.011174,0.011174,0.009437,0.000170,22.614051,0.022614
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,9,27/01/2016 to 10/03/2016,9508.00,0.30,2.981977,2.981977,0.009425,0.000170,23.054103,0.023054
9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,7,31/10/2015 to 14/12/2015,16697.00,0.50,5.263482,5.263482,0.009200,0.000174,23.343575,0.023344
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,6,19/09/2015 to 01/11/2015,10113.00,0.60,3.192975,3.192975,0.009150,0.000175,23.235142,0.023235
4583f609-85f6-43b2-bba6-2606ac495279.csv,3,12/05/2015 to 25/06/2015,11694.00,0.80,4.015163,2.576823,0.008738,0.000181,24.874580,0.024875
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,5,07/08/2015 to 19/09/2015,7988.00,0.90,3.746900,1.440425,0.006550,0.000198,32.411169,0.032411
d0d09ece-30bb-431f-b812-4e39bfb33198.csv,5,06/08/2015 to 19/09/2015,6155.00,0.10,3.313825,3.313825,0.009437,0.000170,22.614051,0.022614
364b9911-6859-464e-a5e3-41149f8e2986.csv,8,12/12/2015 to 24/01/2016,1.00,0.20,0.011174,0.011174,0.009437,0.000170,21.754572,0.021755
f5850315-552a-440f-9871-173212ad467f.csv,4,26/06/2015 to 08/08/2015,15170.00,0.30,4.974557,4.974557,0.009425,0.000170,23.054103,0.023054
cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,6,18/09/2015 to 31/10/2015,3569.00,0.70,2.360682,2.360682,0.009412,0.000171,21.438857,0.021439
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,0,01/01/2015 to 13/02/2015,13181.00,0.10,4.039662,4.039662,0.009437,0.000170,22.614051,0.022614
13464844-b1ad-47e3-b2a9-b48426b2a986.csv,8,15/12/2015 to 27/01/2016,10397.00,0.90,3.488857,1.808899,0.006550,0.000198,32.411169,0.032411
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,0,01/01/2015 to 12/02/2015,7759.00,0.60,2.936721,2.936721,0.009150,0.000175,23.235142,0.023235
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,2,27/03/2015 to 13/05/2015,16736.00,0.60,4.795366,4.795366,0.009150,0.000175,23.235142,0.023235
d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,2,27/03/2015 to 12/05/2015,20134.00,0.60,4.969205,4.969205,0.009150,0.000175,23.235142,0.023235
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,9,24/01/2016 to 07/03/2016,3567.00,0.80,1.804214,1.199714,0.008738,0.000181,24.874580,0.024875
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,2,27/03/2015 to 12/05/2015,10362.00,0.90,4.138941,1.768476,0.006550,0.000198,32.411169,0.032411
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,1,12/02/2015 to 27/03/2015,0.00,0.30,0.000000,0.000000,0.009425,0.000170,23.054103,0.023054
9bb98e59-e609-45db-a659-030dd644968f.csv,6,18/09/2015 to 31/10/2015,8765.00,0.40,3.974714,3.974714,0.009575,0.000167,21.961779,0.021962
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,6,18/09/2015 to 30/10/2015,19165.00,0.40,4.989921,4.989921,0.009575,0.000167,21.961779,0.021962
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,9,24/01/2016 to 07/03/2016,10329.00,0.60,3.754444,3.754444,0.009150,0.000175,23.235142,0.023235
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,7,02/11/2015 to 16/12/2015,652.00,0.80,0.011174,0.011174,0.008738,0.000181,24.874580,0.024875
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,7,01/11/2015 to 14/12/2015,19118.00,0.90,4.936061,2.520839,0.006550,0.000198,32.411169,0.032411
c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,6,18/09/2015 to 31/10/2015,13715.00,0.20,3.303850,3.303850,0.009437,0.000170,21.754572,0.021755
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,5,07/08/2015 to 19/09/2015,7610.00,0.40,3.578911,3.578911,0.009575,0.000167,21.961779,0.021962
