Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Scaled Average Attack Duration,Scaled Average ASR Mean,Scaled Sum Remaining Entropy,Scaled Average Memory MiB,Scaled Summation Error,Scaled Deviation Error,Scaled Encryption Time,Scaled Decryption Time,Scaled Summation Operations Time,Scaled Deviation Operations Time,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
281,MAC000180.csv,-0.4835183,0.4,0.5124179736604856,0.42420814479638,-0.5802701851959722,0.03703703703703676,0.06412111106382842,0.03127553276086508,0.1579616228876309,0.0,0.4639892408291982,0.3976137624861265,24.094420000000003,0.0052499999999999995,23.668108,103.0,869.849154,-0.320107,1504000,0,1000500,1003100
282,MAC000150.csv,0.35583678,0.4,0.5124179736604856,0.42420814479638,-0.5849681715968251,0.03703703703703676,0.030358074040727066,0.020082550701602277,0.2298635690504448,0.0,0.0,0.0,24.094420000000003,0.0052499999999999995,22.559456000000004,103.0,413.168692,-0.206307,2188600,0,0,0
283,MAC000205.csv,-0.01955754,0.4,0.5124179736604856,0.42420814479638,-0.565087938442874,0.03703703703703676,0.09962321421075929,0.022599201245981516,0.11721088506821548,0.0,0.0,0.3963849690819724,24.094420000000003,0.0052499999999999995,27.250883,103.0,1350.052308,-0.231894,1116000,0,0,1000000
284,MAC000153.csv,-2.7234042,0.2,1.734723475976807e-18,1.0,-0.3738915172676634,0.37037037037037024,0.4406976226216469,0.13814903681832105,0.0527554010481762,0.0,0.6976301998794231,0.3976930394799429,0.4778970000000001,0.012376,72.37027599999999,112.0,5963.441154,-1.406699,502300,0,1504300,1003300
285,MAC000166.csv,-1.6460322,0.2,1.734723475976807e-18,1.0,-0.4296298969729818,0.37037037037037024,0.1832017510135603,0.008648988377691343,0.10429248106876163,0.0,0.0,0.4091485650864119,0.4778970000000001,0.012376,59.216882000000005,112.0,2480.539615,-0.090061,993000,0,0,1032200
286,MAC000218.csv,-1.8117751,0.2,1.734723475976807e-18,1.0,-0.41048775464945153,0.37037037037037024,0.3328336024219204,0.024133072557178385,0.10492264711751546,0.0,0.0,0.39000317107975263,0.4778970000000001,0.012376,63.73413099999999,112.0,4504.467231,-0.247489,999000,0,0,983900
287,MAC000177.csv,-0.2260117,0.9,0.19228006563126937,0.0,-0.680565363049725,0.0,0.195851889769976,0.00876740973445191,0.31536659909886255,0.6212093023255815,0.603719334044428,0.5963611859838275,9.339777,0.0,0.0,102.0,-2651.646,-0.091265,3002700,1001700,1301800,1504500
288,MAC000246.csv,-1.3284429,0.2,1.734723475976807e-18,1.0,-0.4123752175492403,0.37037037037037024,0.33636584677947534,0.03408194187419501,0.0,0.0,0.0,0.0,0.4778970000000001,0.012376,63.28871900000001,112.0,4552.244538,-0.34864,0,0,0,0
289,MAC000180.csv,-1.5611188,0.2,1.734723475976807e-18,1.0,-0.4393717696025349,0.37037037037037024,0.19752866016668674,0.0349382345087112,0.0,0.0,0.0,0.3976534009830347,0.4778970000000001,0.012376,56.917951,112.0,2674.326077,-0.357346,0,0,0,1003200
290,MAC000176.csv,0.0429647,0.9,0.19228006563126937,0.0,-0.680565363049725,0.0,0.18871876984827013,0.002344526479320277,0.43943579133101573,0.0,0.0,0.19938163944823212,9.339777,0.0,0.0,102.0,-2555.163077,-0.025963,4184000,0,0,503000
291,MAC000163.csv,-1.773078,0.2,1.734723475976807e-18,1.0,-0.42428617326257856,0.37037037037037024,0.2202095757048816,0.0361500862833349,0.10553180763131086,0.0,0.4651022584983537,0.0,0.4778970000000001,0.012376,60.477918,112.0,2981.109231,-0.369667,1004800,0,1002900,0
292,MAC000194.csv,-2.0728698,0.2,1.734723475976807e-18,1.0,-0.4456424567128149,0.37037037037037024,0.21061652411573042,0.022585628033994012,0.05272389274573851,0.0,0.46575151880536103,0.3964642460757888,0.4778970000000001,0.012376,55.43816600000001,112.0,2851.353154,-0.231756,502000,0,1004300,1000200
293,MAC000055.csv,-1.6994494,0.2,1.734723475976807e-18,1.0,-0.4367088023990863,0.37037037037037024,0.24245360199306348,0.02190057425505934,0.10504868032726623,0.0,0.0,0.3963849690819724,0.4778970000000001,0.012376,57.54637000000001,112.0,3281.983,-0.224791,1000200,0,0,1000000
294,MAC000173.csv,-0.6132288,0.9,0.19228006563126937,0.0,-0.680565363049725,0.0,0.11368411233246571,0.003401958378433936,0.30406562129121023,0.0,0.24634791077308354,0.8185745996511812,9.339777,0.0,0.0,102.0,-1540.240692,-0.036714,2895100,0,531200,2065100
295,MAC000044.csv,-2.1851392,0.2,1.734723475976807e-18,1.0,-0.41147727300367765,0.37037037037037024,0.2836836047865838,0.023730302244940413,0.05783874050812389,0.0,0.46333998052219083,0.3976534009830347,0.4778970000000001,0.012376,63.50062,112.0,3839.662,-0.243394,550700,0,999100,1003200
296,MAC000187.csv,-0.30882457,0.9,0.19228006563126937,0.0,-0.680565363049725,0.0,0.16992434966339204,0.008612399719290238,0.21024439939924172,0.0,0.0,0.7928888536546693,9.339777,0.0,0.0,102.0,-2300.948846,-0.089689,2001800,0,0,2000300
297,MAC000186.csv,0.075753644,0.6,0.7386428519091257,0.29088558500323203,-0.6254105979313744,0.40740740740740744,0.023004797722781297,0.002508388589256409,0.1683068488546732,0.0,0.0,0.3961867765974314,34.520762,0.0036,13.01567,113.0,-313.707923,-0.027629,1602500,0,0,999500
298,MAC000049.csv,-2.8110652,0.2,1.734723475976807e-18,1.0,-0.3549276874982632,0.37037037037037024,0.6535980988440189,0.2757537681646214,0.0,0.0,0.4699253350646942,0.3963453305850642,0.4778970000000001,0.012376,76.845446,112.0,8843.143231,-2.805738,0,0,1013300,999900
299,MAC000170.csv,-1.5244184,0.2,1.734723475976807e-18,1.0,-0.42593440859206244,0.37037037037037024,0.2506296440543104,0.011389400206647235,0.10498566372239085,0.0,0.0,0.21297764388774376,0.4778970000000001,0.012376,60.08896,112.0,3392.572538,-0.117923,999600,0,0,537300
300,MAC000238.csv,-0.027594773,0.6,0.7386428519091257,0.29088558500323203,-0.6023500712373041,0.40740740740740744,0.08129315730214966,0.02108313248094218,0.2103809353764717,0.5554108527131784,0.46408199230162783,0.44886633898842554,34.520762,0.0036,18.457597,113.0,-1102.119077,-0.21648,2003100,895600,1000700,1132400
301,MAC000190.csv,-0.10403538,0.6,0.7386428519091257,0.29088558500323203,-0.6275510181164182,0.40740740740740744,0.05488398242960051,0.0035305104658808297,0.3158287208679487,0.0,0.0,0.3976930394799429,34.520762,0.0036,12.510564,113.0,-744.907308,-0.038021,3007100,0,0,1003300
302,MAC000067.csv,-0.02240045,0.6,0.7386428519091257,0.29088558500323203,-0.633683751254415,0.40740740740740744,0.028985309660895117,0.0025715335319808972,0.2619915347694117,0.0,0.0,0.40288568257491675,34.520762,0.0036,11.063334000000001,113.0,-394.600615,-0.028271,2494500,0,0,1016400
303,MAC000173.csv,-0.48323026,0.6,0.7386428519091257,0.29088558500323203,-0.6079291493823752,0.40740740740740744,0.06437512805241523,0.0035244123561473124,0.21039143814395095,0.0,0.4635718592032649,0.38964642460757887,34.520762,0.0036,17.141021000000002,113.0,-873.285,-0.037959,2003200,0,999600,983000
304,MAC000170.csv,-0.49025095,0.6,0.7386428519091257,0.29088558500323203,-0.5905560893052869,0.40740740740740744,0.04033888456509291,0.01080703072709631,0.2101393717244494,0.0,0.46380373788433893,0.39606786110670683,34.520762,0.0036,21.240794000000005,113.0,-548.169615,-0.112002,2000800,0,1000100,999200
305,MAC000049.csv,-1.0373582,0.4,0.5124179736604856,0.42420814479638,-0.4965743386559455,0.03703703703703676,0.1239616665898976,0.22461846242064465,0.15811916439981935,0.0,0.4570328803969763,0.6213730775328999,24.094420000000003,0.0052499999999999995,43.419031000000004,103.0,1679.255385,-2.285841,1505500,0,985500,1567600
306,MAC000162.csv,-0.36832398,0.6,0.7386428519091257,0.29088558500323203,-0.6174375956699463,0.40740740740740744,0.0011358880962522547,0.0019794267481780667,0.2101078634220117,0.0,0.41515559059500073,0.3977326779768511,34.520762,0.0036,14.897175,113.0,-17.908,-0.022251,2000500,0,895200,1003400
307,MAC000176.csv,-0.6803878,0.6,0.7386428519091257,0.29088558500323203,-0.6249432028389187,0.40740740740740744,0.07081815498118903,0.0021130933792724263,0.2100343440496571,0.0,0.4638964893567686,0.5988187727921357,34.520762,0.0036,13.125967999999999,113.0,-960.433692,-0.02361,1999800,0,1000300,1510700
308,MAC000185.csv,-0.5917825,0.6,0.7386428519091257,0.29088558500323203,-0.6036827858520508,0.40740740740740744,0.06181362599336855,0.008537845409967557,0.30787812588617103,0.0,0.46607614895886473,0.3915094339622641,34.520762,0.0036,18.143097,113.0,-838.638,-0.088931,2931400,0,1005000,987700
309,MAC000170.csv,-0.49025095,0.6,0.7386428519091257,0.29088558500323203,-0.5905560893052869,0.40740740740740744,0.04033888456509291,0.01080703072709631,0.2101393717244494,0.0,0.46380373788433893,0.39606786110670683,34.520762,0.0036,21.240794000000005,113.0,-548.169615,-0.112002,2000800,0,1000100,999200
310,MAC000151.csv,-0.41811168,0.6,0.7386428519091257,0.29088558500323203,-0.6315590397278033,0.40740740740740744,0.01865785176596633,0.0007479036518333427,0.21048596305126402,0.0,0.4636646106756945,0.3964642460757888,34.520762,0.0036,11.564733,113.0,-254.910923,-0.00973,2004100,0,999800,1000200
311,MAC000155.csv,-0.12056785,0.6,0.7386428519091257,0.29088558500323203,-0.5864120333391719,0.40740740740740744,0.025753914965919715,0.015408152877643888,0.3038765714765841,0.0,0.0,0.4022911051212938,34.520762,0.0036,22.218727,113.0,-350.892615,-0.158782,2893300,0,0,1014900
312,MAC000239.csv,-0.43371692,0.4,0.5124179736604856,0.42420814479638,-0.6011951140554965,0.03703703703703676,0.07348281414806623,0.004280577963103485,0.10497516095491162,0.0,0.46538051291564253,0.4379657523386713,24.094420000000003,0.0052499999999999995,18.730148999999997,103.0,996.476,-0.045647,999500,0,1003500,1104900
313,MAC000219.csv,-0.43744987,0.6,0.7386428519091257,0.29088558500323203,-0.6356067249601549,0.40740740740740744,0.04877811687819568,0.0021688615763515305,0.20842742062533479,0.0,0.4639892408291982,0.3900428095766608,34.520762,0.0036,10.609541999999998,113.0,-662.319077,-0.024177,1984500,0,1000500,984000
314,MAC000201.csv,-0.37855968,0.6,0.7386428519091257,0.29088558500323203,-0.6014351933766364,0.40740740740740744,0.008144689518539259,0.006521436576953965,0.21056998519109787,0.0,0.0,0.7951086094815284,34.520762,0.0036,18.673493999999998,113.0,-112.709385,-0.06843,2004900,0,0,2005900
315,MAC000187.csv,-0.011750972,0.6,0.7386428519091257,0.29088558500323203,-0.5903907225163334,0.40740740740740744,0.016307236285450322,0.008528403175541465,0.22107275267032864,0.0,0.0,0.39658316156651335,34.520762,0.0036,21.279818,113.0,-223.116385,-0.088835,2104900,0,0,1000500
316,MAC000108.csv,-0.73992234,0.6,0.7386428519091257,0.29088558500323203,-0.6322567889266426,0.40740740740740744,0.02083528007557591,0.0009875987070040232,0.3316248831567118,0.0,0.46371098641190933,0.5953702235611226,34.520762,0.0036,11.400075000000001,113.0,-284.362923,-0.012167,3157500,0,999900,1502000
317,MAC000024.csv,-0.13818352,0.4,0.5124179736604856,0.42420814479638,-0.5379032850571979,0.03703703703703676,0.10543837570894653,0.12494053113552213,0.2637034858685264,0.0,0.23317720168807682,0.0,24.094420000000003,0.0052499999999999995,33.66604,103.0,1428.708462,-1.272407,2510800,0,502800,0
318,MAC000169.csv,-0.6167497,0.5,0.6280079777997051,0.37677763413057525,-0.604854485658478,0.22222222222222232,0.022280531407577363,0.006223317696271841,0.15829771144696628,0.0,0.4681630570885313,0.59564769303948,29.421778,0.004663,17.866594,108.0,303.911462,-0.065399,1507200,0,1009500,1502700
319,MAC000173.csv,-0.58571345,0.5,0.6280079777997051,0.37677763413057525,-0.6033095155831969,0.22222222222222232,0.022059237576374017,0.0038835123341646105,0.2106119962610148,0.0,0.5131475212168993,0.4683288409703504,29.421778,0.004663,18.231182999999998,108.0,300.918231,-0.04161,2005300,0,1106500,1181500
320,MAC000199.csv,-0.674642,0.5,0.6280079777997051,0.37677763413057525,-0.625402627069084,0.22222222222222232,0.021640416057497943,0.003906822850404024,0.20535010975392018,0.0,0.6969345638362009,0.40122086570477244,29.421778,0.004663,13.017551000000003,108.0,295.253231,-0.041847,1955200,0,1502800,1012200
321,MAC000169.csv,-0.6167497,0.5,0.6280079777997051,0.37677763413057525,-0.604854485658478,0.22222222222222232,0.022280531407577363,0.006223317696271841,0.15829771144696628,0.0,0.4681630570885313,0.59564769303948,29.421778,0.004663,17.866594,108.0,303.911462,-0.065399,1507200,0,1009500,1502700
322,MAC000176.csv,-0.58648914,0.5,0.6280079777997051,0.37677763413057525,-0.6259423743692732,0.22222222222222232,0.03664513982046524,0.0023683287786027164,0.2183315303582494,0.0,0.748087000881139,0.23600761059140635,29.421778,0.004663,12.890179,108.0,-498.207846,-0.026205,2078800,0,1613100,595400
323,MAC000150.csv,-0.38152942,0.5,0.6280079777997051,0.37677763413057525,-0.5965817052412755,0.22222222222222232,0.001980543233877195,0.019078231371135384,0.10543728272399777,0.0,0.4617632054908872,0.4188599968289202,29.421778,0.004663,19.818842,108.0,29.332846,-0.196096,1003900,0,995700,1056700
324,MAC000033.csv,-0.21270666,0.5,0.6280079777997051,0.37677763413057525,-0.6059933273754846,0.22222222222222232,0.02448114572083078,0.00670821577669509,0.11058363878882085,0.0,0.4636646106756945,0.24227049310290152,29.421778,0.004663,17.597844999999996,108.0,-333.677077,-0.070329,1052900,0,999800,611200
325,MAC000205.csv,-0.29949617,0.5,0.6280079777997051,0.37677763413057525,-0.5767546704951892,0.22222222222222232,0.0033476205867547714,0.020950351059325262,0.11502630943253547,0.0,0.0,0.7659346757570953,29.421778,0.004663,24.497715,108.0,-47.824,-0.21513,1095200,0,0,1932300
326,MAC000044.csv,-0.5305382,0.5,0.6280079777997051,0.37677763413057525,-0.5665509158469921,0.22222222222222232,0.02494648149105495,0.021374956538673575,0.2458277756188756,0.0,0.46380373788433893,0.37014428412874584,29.421778,0.004663,26.905643000000005,108.0,339.971231,-0.219447,2340600,0,1000100,933800
327,MAC000218.csv,-0.7494197,0.5,0.6280079777997051,0.37677763413057525,-0.5675851701890972,0.22222222222222232,0.044977916575240626,0.02244773206872963,0.22064213920368017,0.0,0.46380373788433893,0.5941414301569684,29.421778,0.004663,26.661575000000003,108.0,610.917385,-0.230354,2100800,0,1000100,1498900
328,MAC000244.csv,-0.39159402,0.5,0.6280079777997051,0.37677763413057525,-0.6267567413938608,0.22222222222222232,0.024212604016755627,0.0010359901584377428,0.15797212565511012,0.0,0.4680703056161017,0.39606786110670683,29.421778,0.004663,12.698001000000001,108.0,-330.044769,-0.012659,1504100,0,1009300,999200
329,MAC000218.csv,-0.7494197,0.5,0.6280079777997051,0.37677763413057525,-0.5675851701890972,0.22222222222222232,0.044977916575240626,0.02244773206872963,0.22064213920368017,0.0,0.46380373788433893,0.5941414301569684,29.421778,0.004663,26.661575000000003,108.0,610.917385,-0.230354,2100800,0,1000100,1498900
330,MAC000153.csv,-0.053375542,0.5,0.6280079777997051,0.37677763413057525,-0.5286151667940437,0.22222222222222232,0.01466792635000036,0.13349765444077627,0.10676063142638086,0.0,0.0,0.3560726177263358,29.421778,0.004663,35.857892,108.0,-200.943,-1.359408,1016500,0,0,898300
331,MAC000239.csv,-0.58947974,0.5,0.6280079777997051,0.37677763413057525,-0.6108284965115465,0.22222222222222232,0.01590005038986229,0.00391193739405149,0.10485963051264008,0.0,0.5102258498353661,0.5944188996353258,29.421778,0.004663,16.45682,108.0,-217.608769,-0.041899,998400,0,1100200,1499600
332,MAC000203.csv,-0.108486295,0.5,0.6280079777997051,0.37677763413057525,-0.5992934849714244,0.22222222222222232,0.04092733323499926,0.006160172753547353,0.22441263272872403,0.0,0.46528776144321293,0.0,29.421778,0.004663,19.178904,108.0,-556.129,-0.064757,2136700,0,1003300,0
333,MAC000151.csv,0.05562234,0.5,0.6280079777997051,0.37677763413057525,-0.6230099826977624,0.22222222222222232,0.010568753059741176,0.0008250152329797579,0.2103389243065548,0.0,0.0,0.3746630727762803,29.421778,0.004663,13.582177999999999,108.0,-145.497385,-0.010514,2002700,0,0,945200
334,MAC000245.csv,-0.74767554,0.5,0.6280079777997051,0.37677763413057525,-0.531726481229238,0.22222222222222232,0.0973768533500681,0.0518754392237303,0.2632518668669194,0.0,0.497658025321152,0.39824797843665766,29.421778,0.004663,35.12367,108.0,1319.667923,-0.529548,2506500,0,1073100,1004700
335,MAC000205.csv,-0.29949617,0.5,0.6280079777997051,0.37677763413057525,-0.5767546704951892,0.22222222222222232,0.0033476205867547714,0.020950351059325262,0.11502630943253547,0.0,0.0,0.7659346757570953,29.421778,0.004663,24.497715,108.0,-47.824,-0.21513,1095200,0,0,1932300
336,MAC000145.csv,-0.49881777,0.5,0.6280079777997051,0.37677763413057525,-0.5835151439984794,0.22222222222222232,0.029529154911046816,0.00894297628081205,0.10500666925734932,0.0,0.4669109122107314,0.5009513239257967,29.421778,0.004663,22.902348000000003,108.0,-401.956692,-0.09305,999800,0,1006800,1263800
337,MAC000108.csv,-0.4837239,0.5,0.6280079777997051,0.37677763413057525,-0.6231773199550652,0.22222222222222232,0.012493335898114003,0.0010602842407632079,0.20996082467730248,0.0,0.5091128321662106,0.4032820675439987,29.421778,0.004663,13.542689,108.0,-171.529385,-0.012906,1999100,0,1097800,1017400
338,MAC000067.csv,-0.00033277777,0.5,0.6280079777997051,0.37677763413057525,-0.6164162320046555,0.22222222222222232,0.0066021046570023945,0.0028371947318233297,0.17256046968376168,0.0,0.46375736214812413,0.0,29.421778,0.004663,15.138200999999999,108.0,-91.844308,-0.030972,1643000,0,1000000,0
339,MAC000221.csv,-0.78185976,0.5,0.6280079777997051,0.37677763413057525,-0.570661834044308,0.22222222222222232,0.014595325691300216,0.02765659970384825,0.2116097591715417,0.0,0.46570514306914623,0.6619628983668939,29.421778,0.004663,25.93553,108.0,199.961,-0.283313,2014800,0,1004200,1670000
340,MAC000245.csv,-2.721422,0.2,1.734723475976807e-18,1.0,-0.376949328190216,0.37037037037037024,0.49263241222175935,0.06233625468853658,0.10511169693214162,0.0,0.46371098641190933,0.6042096083716505,0.4778970000000001,0.012376,71.64868000000001,112.0,6665.913615,-0.635904,1000800,0,999900,1524300
341,MAC000166.csv,-0.47368973,0.5,0.6280079777997051,0.37677763413057525,-0.5874596614406542,0.22222222222222232,0.01646740583295355,0.00859361360704666,0.21035992984151325,0.0,0.4584705282196355,0.3962660535912478,29.421778,0.004663,21.971503,108.0,225.282846,-0.089498,2002900,0,988600,999700
342,MAC000244.csv,-0.39159402,0.5,0.6280079777997051,0.37677763413057525,-0.6267567413938608,0.22222222222222232,0.024212604016755627,0.0010359901584377428,0.15797212565511012,0.0,0.4680703056161017,0.39606786110670683,29.421778,0.004663,12.698001000000001,108.0,-330.044769,-0.012659,1504100,0,1009300,999200
343,MAC000173.csv,-0.58571345,0.5,0.6280079777997051,0.37677763413057525,-0.6033095155831969,0.22222222222222232,0.022059237576374017,0.0038835123341646105,0.2106119962610148,0.0,0.5131475212168993,0.4683288409703504,29.421778,0.004663,18.231182999999998,108.0,300.918231,-0.04161,2005300,0,1106500,1181500
344,MAC000163.csv,-0.54805845,0.5,0.6280079777997051,0.37677763413057525,-0.5680309240302412,0.22222222222222232,0.03240012252693399,0.03433570192439622,0.20797580162372786,0.0,0.47205861893057555,0.39832725543047404,29.421778,0.004663,26.556384,108.0,-440.789538,-0.35122,1980200,0,1017900,1004900
345,MAC000199.csv,-0.674642,0.5,0.6280079777997051,0.37677763413057525,-0.625402627069084,0.22222222222222232,0.021640416057497943,0.003906822850404024,0.20535010975392018,0.0,0.6969345638362009,0.40122086570477244,29.421778,0.004663,13.017551000000003,108.0,295.253231,-0.041847,1955200,0,1502800,1012200
346,MAC000190.csv,-0.34473193,0.5,0.6280079777997051,0.37677763413057525,-0.6212393579771717,0.22222222222222232,0.033014009299532375,0.003778172406348525,0.21107411803010093,0.0,0.747113110420628,0.0,29.421778,0.004663,14.000018,108.0,-449.093,-0.040539,2009700,0,1611000,0
347,MAC000033.csv,-0.21270666,0.5,0.6280079777997051,0.37677763413057525,-0.6059933273754846,0.22222222222222232,0.02448114572083078,0.00670821577669509,0.11058363878882085,0.0,0.4636646106756945,0.24227049310290152,29.421778,0.004663,17.597844999999996,108.0,-333.677077,-0.070329,1052900,0,999800,611200
348,MAC000163.csv,-0.54805845,0.5,0.6280079777997051,0.37677763413057525,-0.5680309240302412,0.22222222222222232,0.03240012252693399,0.03433570192439622,0.20797580162372786,0.0,0.47205861893057555,0.39832725543047404,29.421778,0.004663,26.556384,108.0,-440.789538,-0.35122,1980200,0,1017900,1004900
349,MAC000201.csv,0.09911158,0.5,0.6280079777997051,0.37677763413057525,-0.5972057928243815,0.22222222222222232,0.018306142902230343,0.006807162524951841,0.10909224580677009,0.0,0.0,0.39289678135405104,29.421778,0.004663,19.671567,108.0,250.153692,-0.071335,1038700,0,0,991200
350,MAC000203.csv,-0.1476739,0.6,0.7386428519091257,0.29088558500323203,-0.6062470177597169,0.40740740740740744,0.05726723582456773,0.00603506314740164,0.31553464337853027,0.0,0.4154338450122896,0.0,34.520762,0.0036,17.537978,113.0,-777.143308,-0.063485,3004300,0,895800,0
351,MAC000186.csv,-0.49933493,0.5,0.6280079777997051,0.37677763413057525,-0.618468345544686,0.22222222222222232,0.011718961081436349,0.00282912948991771,0.1585392750989886,0.0,0.49334508185317444,0.48037894403044235,29.421778,0.004663,14.653934,108.0,-161.055154,-0.03089,1509500,0,1063800,1211900
352,MAC000246.csv,-0.18749915,0.9,0.19228006563126937,0.0,-0.6798404341003643,0.0,0.3457557632781434,0.05098304971385604,0.2662976694358964,0.0,0.0,0.39658316156651335,9.339777,0.0,0.17107199999999997,102.0,-4679.253,-0.520475,2535500,0,0,1000500
353,MAC000214.csv,-0.39315337,0.5,0.6280079777997051,0.37677763413057525,-0.5901629660381178,0.22222222222222232,0.024741879083593023,0.0074641846704340525,0.15800363395754782,0.0,0.46338635625840563,0.358728397019185,29.421778,0.004663,21.333564999999997,108.0,-337.203769,-0.078015,1504400,0,999200,905000
354,MAC000180.csv,-0.2746988,0.5,0.6280079777997051,0.37677763413057525,-0.5904204236188286,0.22222222222222232,0.0335182443843978,0.029771365145466962,0.10498566372239085,0.0,0.4842554375550712,0.24159663865546216,29.421778,0.004663,21.272809000000002,108.0,455.913308,-0.304814,999600,0,1044200,609500
355,MAC000244.csv,-0.39159402,0.5,0.6280079777997051,0.37677763413057525,-0.6267567413938608,0.22222222222222232,0.024212604016755627,0.0010359901584377428,0.15797212565511012,0.0,0.4680703056161017,0.39606786110670683,29.421778,0.004663,12.698001000000001,108.0,-330.044769,-0.012659,1504100,0,1009300,999200
356,MAC000170.csv,-1.0595765,0.9,0.19228006563126937,0.0,-0.680565363049725,0.0,0.3006935023331722,0.01166204472570063,0.38262632203585645,0.0,0.45160691925984325,0.7858332012050102,9.339777,0.0,0.0,102.0,-4069.738692,-0.120695,3643100,0,973800,1982500
357,MAC000158.csv,-0.91684026,0.1,0.006848274631899218,0.9924854557207499,-0.48340252474033196,0.29629629629629584,0.1160294219025198,0.0022799061874667122,0.0,0.0,0.0,0.0,0.7935230000000001,0.012283,46.52737499999999,110.0,1571.963462,-0.025306,0,0,0,0
358,MAC000158.csv,-0.91684026,0.1,0.006848274631899218,0.9924854557207499,-0.48340252474033196,0.29629629629629584,0.1160294219025198,0.0022799061874667122,0.0,0.0,0.0,0.0,0.7935230000000001,0.012283,46.52737499999999,110.0,1571.963462,-0.025306,0,0,0,0
359,MAC000187.csv,0.99092036,0.5,0.6280079777997051,0.37677763413057525,-0.5821838743938553,0.22222222222222232,0.0,0.00928712605432137,0.21031791877159633,0.9975813953488373,0.0,0.39824797843665766,29.421778,0.004663,23.216507000000004,108.0,2.543923,-0.096549,2002500,1608600,0,1004700
360,MAC000147.csv,-0.05745139,0.5,0.6280079777997051,0.37677763413057525,-0.6091450215803575,0.22222222222222232,0.03489826535532282,0.006766147819163505,0.26520538161805635,0.0,0.0,0.38873473917869034,29.421778,0.004663,16.854094,108.0,-474.579538,-0.070918,2525100,0,0,980700
361,MAC000199.csv,-1.4055045,0.1,0.006848274631899218,0.9924854557207499,-0.4634948618194451,0.29629629629629584,0.17409719280861016,0.0052866677125252715,0.0,0.0,0.0,0.4076819407008086,0.7935230000000001,0.012283,51.225274999999996,110.0,2357.390923,-0.055876,0,0,0,1028500
362,MAC000108.csv,-1.3625554,0.1,0.006848274631899218,0.9924854557207499,-0.48402645977104963,0.29629629629629584,0.09934598275493027,0.0013131590814869747,0.0,0.0,0.4639892408291982,0.0,0.7935230000000001,0.012283,46.380136,110.0,1346.302462,-0.015477,0,0,1000500,0
363,MAC000167.csv,-1.4331763,0.2,1.734723475976807e-18,1.0,-0.5149495577476599,0.37037037037037024,0.11391339645021725,3.83590773559973e-05,0.0,0.0,0.46380373788433893,0.0,0.4778970000000001,0.012376,39.082764,112.0,1543.342,-0.002516,0,0,1000100,0
364,MAC000044.csv,-0.51192147,0.4,0.5124179736604856,0.42420814479638,-0.5562572273283061,0.03703703703703676,0.13240952603483783,0.02193008123764088,0.10492264711751546,0.0,0.4636646106756945,0.3964246075788806,24.094420000000003,0.0052499999999999995,29.334793999999995,103.0,1793.521538,-0.225091,999000,0,999800,1000100
365,MAC000189.csv,0.06260628,0.4,0.5124179736604856,0.42420814479638,-0.5568382569998049,0.03703703703703676,0.0018549223584871926,0.03875840518693411,0.10642454286704547,0.0,0.0,0.3983668939273822,24.094420000000003,0.0052499999999999995,29.19768,103.0,-27.633692,-0.396186,1013300,0,0,1005000
366,MAC000189.csv,0.06260628,0.4,0.5124179736604856,0.42420814479638,-0.5568382569998049,0.03703703703703676,0.0018549223584871926,0.03875840518693411,0.10642454286704547,0.0,0.0,0.3983668939273822,24.094420000000003,0.0052499999999999995,29.19768,103.0,-27.633692,-0.396186,1013300,0,0,1005000
367,MAC000230.csv,0.03837224,0.4,0.5124179736604856,0.42420814479638,-0.5738312328013603,0.03703703703703676,0.06419781772597347,0.020719114672494623,0.10529024397928854,0.0,0.0,0.3964246075788806,24.094420000000003,0.0052499999999999995,25.187601,103.0,870.886692,-0.212779,1002500,0,0,1000100
368,MAC000218.csv,-0.58399916,0.4,0.5124179736604856,0.42420814479638,-0.5589767109540659,0.03703703703703676,0.09469740220560356,0.02366627209273848,0.21201936710323172,0.0,0.46714279089180544,0.39662280006342154,24.094420000000003,0.0052499999999999995,28.693038,103.0,1283.425538,-0.242743,2018700,0,1007300,1000600
369,MAC000170.csv,-0.30534104,0.4,0.5124179736604856,0.42420814479638,-0.5664217590624361,0.03703703703703676,0.10563116040002225,0.011376417134311359,0.2100028357472194,0.0,0.0,0.5959251625178373,24.094420000000003,0.0052499999999999995,26.936122,103.0,1431.316077,-0.117791,1999500,0,0,1503400
370,MAC000033.csv,-0.5455737,0.6,0.7386428519091257,0.29088558500323203,-0.6134287562082572,0.40740740740740744,0.04224265859084008,0.00620659707280897,0.2784913824792833,0.0,0.47590780503640495,0.396503884572697,34.520762,0.0036,15.843199,113.0,-573.920154,-0.065229,2651600,0,1026200,1000300
371,MAC000174.csv,-0.34286875,0.4,0.5124179736604856,0.42420814479638,-0.5380664398365205,0.03703703703703676,0.0878170197413235,0.04362656552984459,0.1596735739867455,0.0,0.2447247600055651,0.3962660535912478,24.094420000000003,0.0052499999999999995,33.627538,103.0,1190.361154,-0.445681,1520300,0,527700,999700
