household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,0.9,0.0,-2.775557561562892e-17,0.0,146.0,0.0,-34680.153846,0.0,-20667.664424,0.0,0.0,0.0
cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,0.9,0.0,-2.775557561562892e-17,0.0,146.0,0.0,-31377.769230999995,0.0,-111.16194799999998,0.0,8599000.0,0.0
cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,0.9,0.0,-2.775557561562892e-17,0.0,146.0,0.0,-78681.153846,0.0,-981.3860689999999,0.0,0.0,0.0
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,0.9,0.0,-2.775557561562892e-17,0.0,146.0,0.0,-154785.923077,0.0,-759.338946,0.0,10377200.0,0.0
d0d09ece-30bb-431f-b812-4e39bfb33198.csv,0.9,0.0,-2.775557561562892e-17,0.0,146.0,0.0,-46817.692308,0.0,-125.389255,0.0,0.0,0.0
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,0.9,0.0,-2.775557561562892e-17,0.0,146.0,0.0,-115161.153846,0.0,-720.162727,0.0,0.0,0.0
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,0.8,0.0,0.095030349013657,0.0,130.0,0.0,-43175.307692,0.0,-233.86222400000003,0.0,0.0,0.0
d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,0.6,0.0,0.3565060698027312,0.0,127.0,0.0,-37588.692308,0.0,-1232.347479,0.0,0.0,0.0
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,0.6,0.0,0.3565060698027312,0.0,127.0,0.0,9550.846154,0.0,-384.264014,0.0,0.0,0.0
e14e44b0-1b85-4343-a618-61e92984adfd.csv,0.6,0.0,0.3565060698027312,0.0,127.0,0.0,-16961.461538,0.0,-296.82116,0.0,7594800.0,0.0
