approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0510,10.7978894s
adaptive,0.05,10,0.0400,26.8039615s
adaptive,0.05,20,0.0440,44.8195555s
adaptive,0.05,30,0.0410,1m0.0995351s
adaptive,0.05,40,0.0270,1m12.7965507s
adaptive,0.05,50,0.0290,1m28.0775572s
adaptive,0.05,60,0.0270,1m42.4165976s
adaptive,0.05,70,0.0140,2m6.0155664s
adaptive,0.05,80,0.0180,2m14.2821895s
adaptive,0.05,90,0.0040,2m17.2831755s
