approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.6360,2m10.9767141s
adaptive,0.05,10,0.6220,2m25.8069472s
adaptive,0.05,20,0.5220,2m22.0901839s
adaptive,0.05,30,0.4410,2m22.4255822s
adaptive,0.05,40,0.4200,2m32.2896125s
adaptive,0.05,50,0.3320,2m28.681105s
adaptive,0.05,60,0.2970,2m35.4803074s
adaptive,0.05,70,0.1950,2m27.8532034s
adaptive,0.05,80,0.1200,2m24.0366005s
adaptive,0.05,90,0.0740,2m26.6819658s
