approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.4780,1m35.6490475s
adaptive,0.05,10,0.4560,1m53.9827621s
adaptive,0.05,20,0.3770,1m54.4201014s
adaptive,0.05,30,0.3490,2m4.5555661s
adaptive,0.05,40,0.2950,2m3.9580479s
adaptive,0.05,50,0.2580,2m11.5144373s
adaptive,0.05,60,0.1870,2m8.2779617s
adaptive,0.05,70,0.1600,2m14.2985257s
adaptive,0.05,80,0.0870,2m10.9305537s
adaptive,0.05,90,0.0410,2m13.0976009s
