approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0000,0.3410014s
adaptive,0.05,10,0.0000,18.9282033s
adaptive,0.05,20,0.0000,35.3776832s
adaptive,0.05,30,0.0000,51.1670469s
adaptive,0.05,40,0.0000,1m5.8426478s
adaptive,0.05,50,0.0000,1m19.4899713s
adaptive,0.05,60,0.0000,1m32.9051332s
adaptive,0.05,70,0.0000,1m45.3184133s
adaptive,0.05,80,0.0000,2m41.3698607s
adaptive,0.05,90,0.0000,2m39.2470176s
