approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.8640,2m46.7746342s
adaptive,0.05,10,0.7930,2m57.5768806s
adaptive,0.05,20,0.6780,2m54.542483s
adaptive,0.05,30,0.6380,3m2.4304705s
adaptive,0.05,40,0.5160,2m47.6550873s
adaptive,0.05,50,0.4200,2m56.9583044s
adaptive,0.05,60,0.3400,3m33.1949137s
adaptive,0.05,70,0.2800,3m36.3604865s
adaptive,0.05,80,0.1890,3m21.2523402s
adaptive,0.05,90,0.0840,2m34.1897296s
