household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,17744.869231,3285.759611152401,273.06761059999997,2.405179597561777e-05,5719480.0,1622645.819367588,425080.0,1344220.9877843747,443910.0,1403766.6761253453,2678510.0,3761814.964865881
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,47.8,17.054162085674115,2.741505,0.0,2596530.0,2843199.3845158154,0.0,0.0,267890.0,847142.5623825071,2095750.0,3156325.0340475957
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,4031.2000001,1440.1870118568856,83.40735670000001,1.8086520459227005e-05,5457350.0,3556778.666855727,0.0,0.0,2637900.0,3467087.874411159,1191690.0,3331580.0670586056
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,9965.6538461,3076.276206219919,172.3538211,2.38255231999395e-05,7195650.0,3664380.459762453,705350.0,2230512.5475997664,857670.0,1779401.6772499683,1947530.0,3325091.9967390043
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,10675.592307800001,2976.937603820434,188.4768229,2.2138202275600828e-05,4847740.0,3257479.372561961,254030.0,803313.3940125734,1018620.0,1585276.1650752071,3383900.0,3904250.070542784
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,11685.8692307,3082.209019892711,153.727699,2.4133885808425557e-05,7169190.0,2553184.263468311,1003780.0,3174231.0697238157,618480.0,1955805.4872609393,1685630.0,3022908.0509594656
f5850315-552a-440f-9871-173212ad467f.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,13260.8153845,2787.769100313134,182.6859506,1.7945596800196883e-05,4559840.0,4154118.1014078604,0.0,0.0,695470.0,1131681.8772173664,1228270.0,2733050.212186621
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,11882.3076925,2086.334129844597,127.59441480000001,8.573862089002848e-06,5033790.0,4142322.3586802394,0.0,0.0,362200.0,769592.9313604693,3011150.0,4174392.478553017
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,3800.0615384000002,1807.6981900826718,71.6746395,1.7890096578780085e-05,5367650.0,3870765.238224148,0.0,0.0,1221830.0,2328784.3495647633,1204490.0,2339036.9359346735
fc15a343-5276-4ce0-be8c-34087ae69070.csv,0.1,0.0,0.0144,0.004221637386396683,0.0029000000000000002,0.0012866839377079187,8.6,3.864367132317184,12122.746154,2983.9483417554006,197.4602285,1.903359603369506e-05,8178930.0,3321175.472312309,0.0,0.0,1020810.0,1627992.9425522704,2697600.0,4121411.719571611
