household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,76963.03076929999,2166.7768799394257,273.06760010000005,2.286409120874477e-05,8063850.0,5098469.008819107,105210.0,332703.2326263152,1483860.0,2019680.2756872189,1647970.0,1660626.2266252316
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.39999999999999997,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,54.4,12.029593139882625,2.741505,0.0,6354740.0,2994453.4623570666,209830.0,442869.95344758563,584880.0,636729.7417272103,2830870.0,3288053.645497084
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,14858.923076900002,1943.1651080506258,83.4073639,1.892940099827607e-05,5188510.0,1738714.5887120175,0.0,0.0,1156050.0,2010759.4674925967,2416700.0,2520769.419134651
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,45984.2384614,2187.7708362777626,172.3538065,1.6181264889565455e-05,6532860.0,4047429.300514917,101080.0,319643.0258898198,524670.0,688457.6773080858,3041360.0,2757819.87454664
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,44138.4692308,2460.6875004533244,188.4768308,1.5134948522727113e-05,5590980.0,3187197.4735041303,224190.0,475959.812612601,997680.0,1231203.0104287793,1757630.0,1737431.9683243874
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,44010.7769231,2572.5140853364533,153.727715,1.2918548252595397e-05,5364100.0,2794030.9463012195,0.0,0.0,451690.0,602131.9520393072,2540420.0,3002190.865129442
f5850315-552a-440f-9871-173212ad467f.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,51638.5923078,2235.688177418105,182.68593800000002,2.2340794771774888e-05,6958440.0,2926989.2867738497,0.0,0.0,1561700.0,2289040.9612373086,1594700.0,1206316.4270713644
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.39999999999999997,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,46313.1076923,2351.1076730201203,127.59442570000002,1.3800563591276834e-05,3666280.0,3462725.7172477418,0.0,0.0,508910.0,714146.4998319478,1042190.0,1441540.6337588192
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,15126.0384617,3004.6884360728477,71.674624,1.89736659654514e-05,6698480.0,3471854.1552189533,0.0,0.0,633680.0,687225.8254104768,2750670.0,2651429.291721731
fc15a343-5276-4ce0-be8c-34087ae69070.csv,0.4,0.0,0.0001,0.00031622776601683794,0.00379999999999999,0.0028982753492378635,5.9,2.685351208149711,46689.4615385,3039.019575234104,197.4602188,1.6178174603447033e-05,6932870.0,4896866.00389587,0.0,0.0,1611060.0,2672427.766906588,1746690.0,2758422.4571503024
