household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,156983.223077,2372.0002752585806,273.0675981,1.9093047001728825e-05,5196900.0,3160740.263152148,0.0,0.0,214990.0,679858.0741595998,1252490.0,3039809.180579158
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,86.6,7.501111028818776,2.741505,0.0,5850280.0,4844940.198874148,0.0,0.0,1844000.0,3310642.2072529136,1821050.0,2733279.7926666783
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,27453.692307600002,1933.3772824721138,83.40735500000001,2.0661289623138586e-05,5352660.0,3917802.535776061,0.0,0.0,542410.0,880155.0121679957,1058250.0,1988823.2217123327
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,95264.6461538,2279.703230381816,172.3537965,1.3802173737328119e-05,5399150.0,3743625.6398933195,0.0,0.0,4280020.0,4354037.895461076,2336870.0,4044797.903219503
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,91090.7923077,2687.960239405474,188.4768254,1.8264720089498297e-05,7669440.0,4375359.893057687,0.0,0.0,974120.0,1975591.9483087144,1825780.0,2248458.628977243
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,87501.9307693,3198.71113549118,153.72770459999998,2.0855055349435107e-05,4746060.0,4011594.0351270176,0.0,0.0,234780.0,519156.63617918716,1532030.0,2335588.053978888
f5850315-552a-440f-9871-173212ad467f.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,101117.68461550001,2340.236584972646,182.6859561,1.9913423728745478e-05,4174070.0,3587770.4760756367,0.0,0.0,0.0,0.0,1941700.0,2432692.0214262865
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,63177.869230899996,2132.919765569853,127.5944211,1.2836146877873766e-05,7158350.0,5427607.025046427,133420.0,421911.08541966515,1262550.0,1864341.591405514,1948980.0,3288519.505728308
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,29626.376923199998,2691.65563942101,71.6746319,2.2442271620401985e-05,7682780.0,4047367.0996779567,0.0,0.0,201530.0,637293.8168537335,2138190.0,2918841.2131643384
fc15a343-5276-4ce0-be8c-34087ae69070.csv,0.8,0.0,0.0,0.0,0.0021999999999999997,0.000632455532033676,7.9,1.66332999331662,96260.3000001,2183.8488199528592,197.4602392,1.6212478045672173e-05,4170880.0,3596469.080701855,0.0,0.0,1045750.0,2609673.7264135787,3943140.0,4113145.5122435056
