approach,tolerance,ratio,asr,time
sliding,0.05,0,0.6950,2m20.2988871s
sliding,0.05,10,0.6290,2m25.9085779s
sliding,0.05,20,0.5360,2m23.2686529s
sliding,0.05,30,0.4640,2m25.5308865s
sliding,0.05,40,0.4050,2m27.5970316s
sliding,0.05,50,0.3760,2m39.3176812s
sliding,0.05,60,0.2760,2m40.92727s
sliding,0.05,70,0.1980,2m37.8726903s
sliding,0.05,80,0.1260,2m30.6425514s
sliding,0.05,90,0.0600,2m28.4943052s
