approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0100,2.5919892s
adaptive,0.05,10,0.0010,18.6907826s
adaptive,0.05,20,0.0020,37.3691225s
adaptive,0.05,30,0.0020,52.7092794s
adaptive,0.05,40,0.0030,1m8.1622813s
adaptive,0.05,50,0.0010,1m22.3837539s
adaptive,0.05,60,0.0030,1m31.5128921s
adaptive,0.05,70,0.0030,1m43.6261834s
adaptive,0.05,80,0.0000,1m54.4248264s
adaptive,0.05,90,0.0000,2m6.9716753s
