approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.2150,56.4598888s
adaptive,0.05,10,0.1540,1m20.4885398s
adaptive,0.05,20,0.1350,1m49.0042842s
adaptive,0.05,30,0.1210,2m48.5247089s
adaptive,0.05,40,0.0870,4m30.6848239s
adaptive,0.05,50,0.0680,5m26.6205186s
adaptive,0.05,60,0.0410,6m56.2709931s
adaptive,0.05,70,0.0210,8m17.07366s
adaptive,0.05,80,0.0210,8m4.295933s
adaptive,0.05,90,0.0200,8m16.8895078s
