approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0210,4.6023735s
adaptive,0.05,10,0.0160,21.3379465s
adaptive,0.05,20,0.0000,34.5270105s
adaptive,0.05,30,0.0000,51.4867597s
adaptive,0.05,40,0.0000,1m6.1758817s
adaptive,0.05,50,0.0000,1m18.4126415s
adaptive,0.05,60,0.0000,1m36.5383087s
adaptive,0.05,70,0.0000,1m46.3760054s
adaptive,0.05,80,0.0000,1m59.3351404s
adaptive,0.05,90,0.0000,2m13.000865s
