approach,tolerance,ratio,asr,time
adaptive,0.30,0,1.0000,2m2.8730307s
adaptive,0.30,10,0.9000,1m58.87642s
adaptive,0.30,20,0.7970,2m4.9368759s
adaptive,0.30,30,0.7220,2m32.5698899s
adaptive,0.30,40,0.6040,2m36.0657854s
adaptive,0.30,50,0.5020,2m41.6635777s
adaptive,0.30,60,0.3950,2m45.4939024s
adaptive,0.30,70,0.2920,2m49.8243782s
adaptive,0.30,80,0.2000,2m53.1729892s
adaptive,0.30,90,0.0870,2m54.8533301s
