approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.1500,31.2712674s
adaptive,0.05,10,0.1420,48.7034163s
adaptive,0.05,20,0.1310,1m3.1516337s
adaptive,0.05,30,0.1110,1m15.0201665s
adaptive,0.05,40,0.0900,1m25.3446847s
adaptive,0.05,50,0.0730,1m35.6227427s
adaptive,0.05,60,0.0590,1m46.2726328s
adaptive,0.05,70,0.0350,1m53.9490861s
adaptive,0.05,80,0.0310,2m5.1630949s
adaptive,0.05,90,0.0140,2m13.2578455s
