approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0440,10.7354101s
adaptive,0.05,10,0.0250,31.3351291s
adaptive,0.05,20,0.0270,53.2652961s
adaptive,0.05,30,0.0180,1m12.0458956s
adaptive,0.05,40,0.0210,1m33.9672282s
adaptive,0.05,50,0.0120,1m46.8964868s
adaptive,0.05,60,0.0050,2m6.5309487s
adaptive,0.05,70,0.0040,2m21.086174s
adaptive,0.05,80,0.0010,2m35.7872802s
adaptive,0.05,90,0.0010,3m9.0279806s
