approach,tolerance,ratio,asr,time
sliding,0.05,0,0.1990,46.1752381s
sliding,0.05,10,0.2080,1m9.6386731s
sliding,0.05,20,0.1640,1m18.1651246s
sliding,0.05,30,0.1610,1m35.5129826s
sliding,0.05,40,0.1460,1m49.2273432s
sliding,0.05,50,0.1130,1m57.2704169s
sliding,0.05,60,0.1080,2m11.4181507s
sliding,0.05,70,0.0560,2m13.9465253s
sliding,0.05,80,0.0340,2m24.4717372s
sliding,0.05,90,0.0190,2m33.807047s
