approach,tolerance,ratio,asr,time
sliding,0.30,0,1.0000,1m45.1441383s
sliding,0.30,10,0.9080,1m54.0470015s
sliding,0.30,20,0.8150,2m16.9472751s
sliding,0.30,30,0.7080,2m23.7892665s
sliding,0.30,40,0.5780,2m26.2243269s
sliding,0.30,50,0.5060,2m35.5911845s
sliding,0.30,60,0.3900,2m37.2842577s
sliding,0.30,70,0.3010,2m43.2958745s
sliding,0.30,80,0.2090,2m46.1625804s
sliding,0.30,90,0.0960,2m44.9054773s
