household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,478.30332250000004,255.44783406792848,5.7895598999999995,1.855592148709187e-05,5636640.0,4799715.368922064,0.0,0.0,678410.0,1570813.5729614766,2765930.0,2924043.5051673073
MAC000252.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,7409.164723899999,612.0406726018914,8.4965717,1.9148832282252306e-05,7358600.0,3424472.8515657866,0.0,0.0,0.0,0.0,1993960.0,3205513.0669935923
MAC000253.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,451.07967659999997,121.5911893377153,3.647725,1.932183566154255e-05,4707770.0,3240738.635643972,200310.0,633435.838108328,1279400.0,3244238.0509313913,462010.0,983507.1286529199
MAC000255.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,206.3916385,170.8509011094628,4.9477792,1.9129964860263788e-05,6330130.0,3264967.702086296,0.0,0.0,313400.0,693680.0559335694,1351260.0,2307971.6718846923
MAC000256.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,5867.6486464,399.08981508080313,4.6952723,1.363043979103329e-05,4387640.0,3660760.3002655064,0.0,0.0,602970.0,1583502.8485046127,1411720.0,1942956.4722064384
MAC000258.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,4658.0796229,253.17432862782613,4.0031933,4.110960958216177e-06,6871610.0,4054509.1420814707,0.0,0.0,1016670.0,2826243.3244503206,2310500.0,3341471.054623829
MAC000271.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,4717.7778923000005,14.442516842991466,3.2921710000000006,0.0,5183840.0,3540581.588195175,0.0,0.0,1935280.0,3410473.4887304627,568660.0,1261674.96448174
MAC000272.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,2434.0873076,488.21415957953184,3.9299506,7.183313998357915e-06,4239930.0,2387122.702264521,0.0,0.0,2027070.0,3552788.6327503356,2662300.0,3541125.3634967515
MAC000274.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,3300.5582139999997,262.129314271528,6.0631773,1.9073250611480226e-05,4125530.0,4191481.180799933,0.0,0.0,1366870.0,2246548.2585265976,5386460.0,4793014.8411110835
MAC004539.csv,0.4,0.0,0.023,0.0045946829173634076,0.00849999999999996,0.0025927248643506868,7.2,2.973961069759395,983.766877,503.4091542594711,1.6677119999999999,2.2070593809634423e-05,5717290.0,4054922.69345408,0.0,0.0,930120.0,2321974.0594780315,1448470.0,3351377.328817379
