approach,tolerance,ratio,asr,time
sliding,0.05,0,0.0380,11.5187972s
sliding,0.05,10,0.0310,44.8996752s
sliding,0.05,20,0.0190,1m13.8377699s
sliding,0.05,30,0.0150,1m47.6235619s
sliding,0.05,40,0.0220,2m45.1656502s
sliding,0.05,50,0.0120,2m39.5794122s
sliding,0.05,60,0.0160,3m29.5817637s
sliding,0.05,70,0.0100,3m1.8556049s
sliding,0.05,80,0.0090,3m5.2694649s
sliding,0.05,90,0.0040,2m57.5930077s
