approach,tolerance,ratio,asr,time
sliding,0.30,0,1.0000,1m54.2914402s
sliding,0.30,10,0.9060,2m4.0271497s
sliding,0.30,20,0.8020,2m12.5990665s
sliding,0.30,30,0.7000,2m18.7209493s
sliding,0.30,40,0.5880,2m24.041464s
sliding,0.30,50,0.4900,2m28.9699956s
sliding,0.30,60,0.4080,2m35.696868s
sliding,0.30,70,0.3210,2m42.5483985s
sliding,0.30,80,0.1920,2m41.0544364s
sliding,0.30,90,0.0960,2m45.3121518s
