approach,tolerance,ratio,asr,time
sliding,0.05,0,0.4220,1m28.4216571s
sliding,0.05,10,0.4010,1m43.9257104s
sliding,0.05,20,0.3460,1m46.3903847s
sliding,0.05,30,0.3010,1m58.1726075s
sliding,0.05,40,0.2300,1m52.0315491s
sliding,0.05,50,0.2000,1m56.4419082s
sliding,0.05,60,0.1740,2m4.7813545s
sliding,0.05,70,0.1220,2m8.0379991s
sliding,0.05,80,0.0860,2m11.2378097s
sliding,0.05,90,0.0390,2m12.4300622s
