approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.1340,32.8691023s
adaptive,0.05,10,0.1010,58.5134907s
adaptive,0.05,20,0.0810,1m25.1305379s
adaptive,0.05,30,0.0680,1m51.8989752s
adaptive,0.05,40,0.0390,2m12.8799372s
adaptive,0.05,50,0.0300,2m49.1017645s
adaptive,0.05,60,0.0140,3m45.1775281s
adaptive,0.05,70,0.0120,4m50.3253569s
adaptive,0.05,80,0.0070,6m10.4079562s
adaptive,0.05,90,0.0000,7m44.667089s
