approach,tolerance,ratio,asr,time
sliding,0.30,0,1.0000,1m54.2817207s
sliding,0.30,10,0.9130,2m5.3410751s
sliding,0.30,20,0.8180,2m13.8117996s
sliding,0.30,30,0.6910,2m17.4955774s
sliding,0.30,40,0.6090,2m26.313066s
sliding,0.30,50,0.4670,2m26.3949124s
sliding,0.30,60,0.4130,2m35.397281s
sliding,0.30,70,0.3130,2m39.8923367s
sliding,0.30,80,0.2060,2m42.4912183s
sliding,0.30,90,0.0810,2m42.4532849s
