approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.2920,59.9035978s
adaptive,0.05,10,0.2700,1m13.6186543s
adaptive,0.05,20,0.2360,1m24.1627215s
adaptive,0.05,30,0.2000,1m32.3078562s
adaptive,0.05,40,0.1810,1m46.744671s
adaptive,0.05,50,0.1360,1m49.568335s
adaptive,0.05,60,0.1060,1m56.8684657s
adaptive,0.05,70,0.0810,2m5.3030711s
adaptive,0.05,80,0.0560,2m11.2806292s
adaptive,0.05,90,0.0370,2m18.5809434s
