approach,tolerance,ratio,asr,time
sliding,0.05,0,0.9990,3m33.5080494s
sliding,0.05,10,0.8880,3m27.5695618s
sliding,0.05,20,0.8230,3m25.0126343s
sliding,0.05,30,0.6980,3m17.8258806s
sliding,0.05,40,0.5900,3m7.2678086s
sliding,0.05,50,0.5010,3m5.0503002s
sliding,0.05,60,0.4090,3m0.759245s
sliding,0.05,70,0.3020,2m54.782349s
sliding,0.05,80,0.2040,2m41.173528s
sliding,0.05,90,0.1080,2m32.4052565s
