approach,tolerance,ratio,asr,time
adaptive,0.30,0,1.0000,2m2.6698471s
adaptive,0.30,10,0.8840,2m10.9075736s
adaptive,0.30,20,0.7940,2m21.8928661s
adaptive,0.30,30,0.7130,2m30.8151211s
adaptive,0.30,40,0.5990,2m35.2739429s
adaptive,0.30,50,0.5090,2m42.5845817s
adaptive,0.30,60,0.4170,2m47.6596622s
adaptive,0.30,70,0.2990,2m49.5137977s
adaptive,0.30,80,0.1950,2m52.5752485s
adaptive,0.30,90,0.1030,2m56.058491s
