approach,tolerance,ratio,asr,time
sliding,0.05,0,0.0000,1.7232534s
sliding,0.05,10,0.0000,46.1284475s
sliding,0.05,20,0.0000,1m28.739174s
sliding,0.05,30,0.0000,2m8.4884343s
sliding,0.05,40,0.0000,2m44.7796317s
sliding,0.05,50,0.0000,3m3.8544328s
sliding,0.05,60,0.0000,2m58.9361924s
sliding,0.05,70,0.0010,2m48.9736927s
sliding,0.05,80,0.0000,2m42.3411372s
sliding,0.05,90,0.0000,2m10.8578869s
