approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.5900,2m0.3379577s
adaptive,0.05,10,0.5380,2m8.6439104s
adaptive,0.05,20,0.4520,2m8.0624336s
adaptive,0.05,30,0.4120,2m15.9298831s
adaptive,0.05,40,0.3680,2m21.8045085s
adaptive,0.05,50,0.3020,2m24.5257386s
adaptive,0.05,60,0.2270,2m22.4644766s
adaptive,0.05,70,0.1740,2m23.8496147s
adaptive,0.05,80,0.1240,2m25.4029563s
adaptive,0.05,90,0.0410,2m19.5701025s
