approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0280,6.7669116s
adaptive,0.05,10,0.0160,26.4320289s
adaptive,0.05,20,0.0180,48.2813719s
adaptive,0.05,30,0.0140,1m5.9394287s
adaptive,0.05,40,0.0090,1m21.1276773s
adaptive,0.05,50,0.0140,1m37.4899075s
adaptive,0.05,60,0.0050,1m51.6107476s
adaptive,0.05,70,0.0050,2m3.9386517s
adaptive,0.05,80,0.0010,2m18.7554509s
adaptive,0.05,90,0.0000,2m33.4911093s
