approach,tolerance,ratio,asr,time
adaptive,0.30,0,1.0000,2m3.0113031s
adaptive,0.30,10,0.8900,2m11.7355102s
adaptive,0.30,20,0.8070,2m23.88608s
adaptive,0.30,30,0.6990,2m29.3978141s
adaptive,0.30,40,0.6100,2m36.523138s
adaptive,0.30,50,0.5340,2m45.3533212s
adaptive,0.30,60,0.4110,2m46.998824s
adaptive,0.30,70,0.3220,2m52.6685589s
adaptive,0.30,80,0.2100,2m53.4873962s
adaptive,0.30,90,0.0990,2m56.0120207s
