approach,tolerance,ratio,asr,time
adaptive,0.30,0,0.9970,1m50.0410116s
adaptive,0.30,10,0.9020,1m58.5892678s
adaptive,0.30,20,0.7910,2m4.7578021s
adaptive,0.30,30,0.6870,2m10.3473445s
adaptive,0.30,40,0.5960,2m37.1660685s
adaptive,0.30,50,0.4680,2m24.4423185s
adaptive,0.30,60,0.3860,2m20.8909582s
adaptive,0.30,70,0.2880,2m26.2596031s
adaptive,0.30,80,0.1860,2m25.1569175s
adaptive,0.30,90,0.1100,2m56.6869125s
