approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0100,2.8444648s
adaptive,0.05,10,0.0100,22.9166267s
adaptive,0.05,20,0.0100,41.4623295s
adaptive,0.05,30,0.0090,58.0965438s
adaptive,0.05,40,0.0100,1m13.5750174s
adaptive,0.05,50,0.0040,1m26.028108s
adaptive,0.05,60,0.0060,1m47.6763097s
adaptive,0.05,70,0.0060,2m19.794754s
adaptive,0.05,80,0.0060,2m33.2872144s
adaptive,0.05,90,0.0020,2m43.5915429s
