approach,tolerance,ratio,asr,time
sliding,0.30,0,1.0000,1m53.9611135s
sliding,0.30,10,0.9010,2m3.1745634s
sliding,0.30,20,0.7990,2m12.8616151s
sliding,0.30,30,0.7220,2m21.5363401s
sliding,0.30,40,0.5830,2m23.9714203s
sliding,0.30,50,0.4980,2m30.6845232s
sliding,0.30,60,0.3790,2m33.4324862s
sliding,0.30,70,0.3170,2m40.3812539s
sliding,0.30,80,0.2090,2m43.4165376s
sliding,0.30,90,0.1040,2m45.6886967s
