approach,tolerance,ratio,asr,time
sliding,0.05,0,0.0150,5.682171s
sliding,0.05,10,0.0130,41.778786s
sliding,0.05,20,0.0100,1m17.2917343s
sliding,0.05,30,0.0090,1m53.3874766s
sliding,0.05,40,0.0130,2m57.9284341s
sliding,0.05,50,0.0100,2m57.4785066s
sliding,0.05,60,0.0100,2m41.4591575s
sliding,0.05,70,0.0070,2m26.8140318s
sliding,0.05,80,0.0030,2m27.973345s
sliding,0.05,90,0.0020,2m11.3191513s
