approach,tolerance,ratio,asr,time
adaptive,0.30,0,1.0000,2m2.6137757s
adaptive,0.30,10,0.8930,2m11.927398s
adaptive,0.30,20,0.7890,2m19.6504305s
adaptive,0.30,30,0.7170,2m30.4343159s
adaptive,0.30,40,0.5980,2m35.9474427s
adaptive,0.30,50,0.5120,2m41.9480866s
adaptive,0.30,60,0.4040,2m45.2271347s
adaptive,0.30,70,0.2950,2m55.7347415s
adaptive,0.30,80,0.2120,2m54.3270185s
adaptive,0.30,90,0.1050,2m57.5251397s
