approach,tolerance,ratio,asr,time
sliding,0.05,0,0.1910,53.7158056s
sliding,0.05,10,0.1500,1m24.7713598s
sliding,0.05,20,0.1350,2m27.7676114s
sliding,0.05,30,0.1270,3m21.983598s
sliding,0.05,40,0.0680,4m44.0079643s
sliding,0.05,50,0.0580,6m2.9328694s
sliding,0.05,60,0.0640,7m0.8193067s
sliding,0.05,70,0.0360,8m9.4266959s
sliding,0.05,80,0.0370,6m30.0859526s
sliding,0.05,90,0.0160,6m16.9443507s
