approach,tolerance,ratio,asr,time
sliding,0.05,0,0.1230,29.2714739s
sliding,0.05,10,0.1070,45.888785s
sliding,0.05,20,0.1090,1m5.9323201s
sliding,0.05,30,0.0840,1m15.4910026s
sliding,0.05,40,0.0860,1m26.197008s
sliding,0.05,50,0.0780,1m39.0316309s
sliding,0.05,60,0.0510,1m51.2977799s
sliding,0.05,70,0.0460,2m12.7073352s
sliding,0.05,80,0.0340,2m25.3267993s
sliding,0.05,90,0.0120,2m30.6426695s
