approach,tolerance,ratio,asr,time
sliding,0.05,0,0.1060,38.2237485s
sliding,0.05,10,0.0970,1m19.7923707s
sliding,0.05,20,0.0600,1m54.315124s
sliding,0.05,30,0.0500,2m47.8479597s
sliding,0.05,40,0.0430,4m54.3351637s
sliding,0.05,50,0.0350,6m16.7862414s
sliding,0.05,60,0.0310,6m43.263571s
sliding,0.05,70,0.0170,6m52.9728753s
sliding,0.05,80,0.0140,6m6.1371013s
sliding,0.05,90,0.0090,5m48.2459624s
