approach,tolerance,ratio,asr,time
sliding,0.05,0,0.1150,43.4140001s
sliding,0.05,10,0.1050,1m26.9306505s
sliding,0.05,20,0.0930,2m6.5783539s
sliding,0.05,30,0.0570,2m59.7045017s
sliding,0.05,40,0.0490,5m7.7695939s
sliding,0.05,50,0.0460,6m49.9787445s
sliding,0.05,60,0.0360,7m16.0579113s
sliding,0.05,70,0.0300,7m46.1115567s
sliding,0.05,80,0.0290,6m31.9039767s
sliding,0.05,90,0.0110,7m15.2312087s
