approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.2550,1m16.5226545s
adaptive,0.05,10,0.1980,1m41.3092951s
adaptive,0.05,20,0.1780,2m17.9497629s
adaptive,0.05,30,0.1270,3m34.1002642s
adaptive,0.05,40,0.1090,5m28.8346635s
adaptive,0.05,50,0.0930,7m23.3094518s
adaptive,0.05,60,0.0780,7m29.3970745s
adaptive,0.05,70,0.0680,7m19.3363263s
adaptive,0.05,80,0.0460,7m8.6149721s
adaptive,0.05,90,0.0150,6m33.1411578s
