approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.7610,2m36.146906s
adaptive,0.05,10,0.7000,2m42.8718136s
adaptive,0.05,20,0.6170,2m44.7960891s
adaptive,0.05,30,0.5450,3m0.2423017s
adaptive,0.05,40,0.4670,2m57.8850806s
adaptive,0.05,50,0.3800,2m56.7063242s
adaptive,0.05,60,0.2870,2m51.4059731s
adaptive,0.05,70,0.2260,2m50.4675899s
adaptive,0.05,80,0.1370,2m44.1650313s
adaptive,0.05,90,0.0730,2m43.4740002s
