approach,tolerance,ratio,asr,time
sliding,0.30,0,1.0000,1m54.3166692s
sliding,0.30,10,0.9030,2m4.4099411s
sliding,0.30,20,0.7970,2m11.5381078s
sliding,0.30,30,0.7210,2m21.9887375s
sliding,0.30,40,0.5870,2m24.4679217s
sliding,0.30,50,0.4990,2m30.6381493s
sliding,0.30,60,0.4030,2m35.4531159s
sliding,0.30,70,0.3090,2m39.5594646s
sliding,0.30,80,0.2200,2m44.3367436s
sliding,0.30,90,0.0800,2m43.0586959s
