approach,tolerance,ratio,asr,time
sliding,0.05,0,0.3100,1m2.4761113s
sliding,0.05,10,0.2650,1m14.6261367s
sliding,0.05,20,0.2620,1m33.1797761s
sliding,0.05,30,0.2170,1m35.3166683s
sliding,0.05,40,0.1860,1m45.144737s
sliding,0.05,50,0.1600,2m8.2384682s
sliding,0.05,60,0.1250,2m14.1971357s
sliding,0.05,70,0.0850,2m20.8320451s
sliding,0.05,80,0.0770,2m34.3037072s
sliding,0.05,90,0.0220,2m36.7038233s
