approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0590,14.6070121s
adaptive,0.05,10,0.0490,38.4052177s
adaptive,0.05,20,0.0430,1m0.9085011s
adaptive,0.05,30,0.0360,1m21.5260183s
adaptive,0.05,40,0.0290,1m41.1082967s
adaptive,0.05,50,0.0220,1m58.9469568s
adaptive,0.05,60,0.0120,2m15.9521213s
adaptive,0.05,70,0.0060,2m32.3980862s
adaptive,0.05,80,0.0020,2m42.8078576s
adaptive,0.05,90,0.0020,3m45.345446s
