approach,tolerance,ratio,asr,time
sliding,0.05,0,0.1800,55.8734536s
sliding,0.05,10,0.1220,1m20.8358853s
sliding,0.05,20,0.1030,1m54.5336715s
sliding,0.05,30,0.0920,2m51.4626266s
sliding,0.05,40,0.0550,4m0.9849352s
sliding,0.05,50,0.0470,5m30.621248s
sliding,0.05,60,0.0430,6m3.9440981s
sliding,0.05,70,0.0410,6m13.1704471s
sliding,0.05,80,0.0300,5m21.3681476s
sliding,0.05,90,0.0140,5m28.7270019s
