approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.1220,25.3361643s
adaptive,0.05,10,0.1030,39.7058024s
adaptive,0.05,20,0.0940,55.2752987s
adaptive,0.05,30,0.0640,1m5.2753826s
adaptive,0.05,40,0.0530,1m19.1268918s
adaptive,0.05,50,0.0530,1m33.427433s
adaptive,0.05,60,0.0600,1m47.1804617s
adaptive,0.05,70,0.0270,1m52.5845879s
adaptive,0.05,80,0.0250,2m3.5676115s
adaptive,0.05,90,0.0130,2m13.7361916s
