approach,tolerance,ratio,asr,time
sliding,0.05,0,0.0630,18.7816936s
sliding,0.05,10,0.0610,1m1.0088373s
sliding,0.05,20,0.0400,1m27.5146654s
sliding,0.05,30,0.0300,2m9.1429524s
sliding,0.05,40,0.0200,3m34.0686861s
sliding,0.05,50,0.0210,4m5.9513405s
sliding,0.05,60,0.0090,4m3.152484s
sliding,0.05,70,0.0130,3m42.6237714s
sliding,0.05,80,0.0140,3m40.8566141s
sliding,0.05,90,0.0060,3m36.2649048s
