approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.9980,3m28.0810849s
adaptive,0.05,10,0.8990,3m25.1637966s
adaptive,0.05,20,0.7980,3m20.8162636s
adaptive,0.05,30,0.7160,3m23.2825504s
adaptive,0.05,40,0.6160,3m17.5596672s
adaptive,0.05,50,0.4960,3m3.942562s
adaptive,0.05,60,0.4030,3m4.4818924s
adaptive,0.05,70,0.2860,2m50.8493644s
adaptive,0.05,80,0.2070,2m44.687321s
adaptive,0.05,90,0.1050,2m37.6717876s
