approach,tolerance,ratio,asr,time
sliding,0.30,0,0.9950,1m44.3247781s
sliding,0.30,10,0.9030,1m53.3588544s
sliding,0.30,20,0.8180,2m14.931401s
sliding,0.30,30,0.6910,2m20.3977633s
sliding,0.30,40,0.5910,2m27.3904148s
sliding,0.30,50,0.4810,2m31.346317s
sliding,0.30,60,0.4030,2m40.6109339s
sliding,0.30,70,0.3130,2m43.1535481s
sliding,0.30,80,0.2110,2m47.3493913s
sliding,0.30,90,0.1010,2m48.9336796s
