approach,tolerance,ratio,asr,time
sliding,0.30,0,1.0000,1m54.2298996s
sliding,0.30,10,0.9010,2m3.8693826s
sliding,0.30,20,0.8140,2m13.2813971s
sliding,0.30,30,0.7010,2m19.1504365s
sliding,0.30,40,0.6010,2m25.2724407s
sliding,0.30,50,0.4810,2m27.7043428s
sliding,0.30,60,0.3980,2m34.5464953s
sliding,0.30,70,0.3220,2m40.4525772s
sliding,0.30,80,0.1910,2m39.3403765s
sliding,0.30,90,0.0920,2m43.3334139s
