approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0930,22.3342998s
adaptive,0.05,10,0.0700,47.1597935s
adaptive,0.05,20,0.0650,1m13.1558094s
adaptive,0.05,30,0.0550,1m37.1813864s
adaptive,0.05,40,0.0450,1m57.1040691s
adaptive,0.05,50,0.0250,2m14.108839s
adaptive,0.05,60,0.0170,2m38.2991975s
adaptive,0.05,70,0.0100,3m22.4104385s
adaptive,0.05,80,0.0040,4m20.0221102s
adaptive,0.05,90,0.0000,5m24.0811615s
