household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,2566.7557783,614.9616556666085,5.789562,1.6865480853936583e-05,7051080.0,3632921.9375043,0.0,0.0,252510.0,798506.7319691174,1159980.0,3304904.9345211466
MAC000252.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,5364.8046245,332.78041745717235,8.4965856,1.7633301827722584e-05,3445680.0,3213526.8858720046,0.0,0.0,515010.0,1628604.617763317,3047940.0,4495480.198105154
MAC000253.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,3631.978723,404.63540457019155,3.6477058999999996,1.4169215456992282e-05,6328850.0,4283378.671939036,543450.0,1718539.7944185059,1143850.0,2462995.9025770044,1514360.0,3479893.212984815
MAC000255.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,4618.445124700001,771.0044080805011,4.9477697,1.5011477090875352e-05,4706790.0,4512101.244049778,0.0,0.0,879310.0,2169332.5437665023,3336360.0,4182868.598674572
MAC000256.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,11550.799700200001,541.5783283624259,4.6952863,2.199520149692712e-05,5597450.0,4707123.025621206,0.0,0.0,2137000.0,4021861.7645728868,3385090.0,4064563.4551572693
MAC000258.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,855.282524,378.94752093279243,4.0031645000000005,1.1227446528725245e-05,6253610.0,4815662.440285633,0.0,0.0,595450.0,1882978.2327472614,2937370.0,4227755.828661085
MAC000271.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,5587.4063229,402.0974020450383,3.2921534,7.229568912803978e-06,7121590.0,4178727.6884637186,0.0,0.0,103700.0,327928.1933594609,792950.0,1817905.2213712598
MAC000272.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,1051.8489077,337.207931838962,3.9299492000000003,1.4942854107817367e-05,6680130.0,2931921.896811032,355350.0,1123715.3665408336,0.0,0.0,1220500.0,2870033.780676148
MAC000274.csv,0.9,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,9406.1507281,476.2230418950981,6.0631765,2.3838577511469315e-05,4806990.0,3568988.3600725476,0.0,0.0,642090.0,1468338.3113422995,1296470.0,4099798.118078498
MAC004539.csv,0.89,0.0,0.0,0.0,0.0,0.0,13.0,2.3570226039551585,797.8573459,264.43011318814985,1.6677399999999998,1.341640786499648e-05,3573610.0,3979226.6511220494,0.0,0.0,1343300.0,1959203.2518914985,1508200.0,3256609.7995717367
