approach,tolerance,ratio,asr,time
sliding,0.05,0,0.2570,1m10.0232269s
sliding,0.05,10,0.2050,1m34.8966858s
sliding,0.05,20,0.1820,2m8.8183908s
sliding,0.05,30,0.1270,3m18.2520118s
sliding,0.05,40,0.1080,4m58.3219693s
sliding,0.05,50,0.0890,6m3.0661735s
sliding,0.05,60,0.0590,6m3.0102448s
sliding,0.05,70,0.0780,6m8.3119673s
sliding,0.05,80,0.0500,6m3.1566703s
sliding,0.05,90,0.0310,6m24.2649231s
