approach,tolerance,ratio,asr,time
adaptive,0.30,0,1.0000,2m3.1427312s
adaptive,0.30,10,0.8880,2m12.3414659s
adaptive,0.30,20,0.7980,2m21.9167376s
adaptive,0.30,30,0.6960,2m29.3719608s
adaptive,0.30,40,0.6040,2m36.582822s
adaptive,0.30,50,0.5210,2m44.6974901s
adaptive,0.30,60,0.3910,2m45.0826039s
adaptive,0.30,70,0.3020,2m50.1032428s
adaptive,0.30,80,0.2090,2m54.8295611s
adaptive,0.30,90,0.1040,2m57.0204401s
