approach,tolerance,ratio,asr,time
adaptive,0.30,0,1.0000,2m2.5934493s
adaptive,0.30,10,0.9080,2m14.2712653s
adaptive,0.30,20,0.7890,2m20.5320733s
adaptive,0.30,30,0.7170,2m31.1566361s
adaptive,0.30,40,0.6160,2m37.5867236s
adaptive,0.30,50,0.5370,2m46.6978625s
adaptive,0.30,60,0.3940,2m46.4200536s
adaptive,0.30,70,0.2850,2m47.9341608s
adaptive,0.30,80,0.2140,2m54.5786302s
adaptive,0.30,90,0.0790,2m53.5876685s
