approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.3560,1m14.2095361s
adaptive,0.05,10,0.3320,1m28.1716247s
adaptive,0.05,20,0.3010,1m38.4569016s
adaptive,0.05,30,0.2390,1m40.4547228s
adaptive,0.05,40,0.2050,1m50.7143405s
adaptive,0.05,50,0.2010,2m4.1547731s
adaptive,0.05,60,0.1650,2m10.145155s
adaptive,0.05,70,0.1010,2m9.0032307s
adaptive,0.05,80,0.0730,2m15.0806649s
adaptive,0.05,90,0.0390,2m19.12365s
