approach,tolerance,ratio,asr,time
sliding,0.05,0,0.5740,2m0.2289396s
sliding,0.05,10,0.4760,1m58.540837s
sliding,0.05,20,0.4450,2m15.2379861s
sliding,0.05,30,0.3820,2m17.2475134s
sliding,0.05,40,0.3440,2m22.2359638s
sliding,0.05,50,0.2710,2m22.9113042s
sliding,0.05,60,0.2230,2m25.8031356s
sliding,0.05,70,0.1670,2m18.0450582s
sliding,0.05,80,0.1060,2m15.2113385s
sliding,0.05,90,0.0550,2m15.568326s
