approach,tolerance,ratio,asr,time
sliding,0.05,0,0.0450,10.8335985s
sliding,0.05,10,0.0290,28.0138134s
sliding,0.05,20,0.0260,45.0967297s
sliding,0.05,30,0.0220,1m3.3823691s
sliding,0.05,40,0.0250,1m20.7453546s
sliding,0.05,50,0.0140,1m33.5487847s
sliding,0.05,60,0.0110,1m47.9968131s
sliding,0.05,70,0.0070,2m1.3030917s
sliding,0.05,80,0.0030,2m15.8537119s
sliding,0.05,90,0.0010,2m28.8210827s
