approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.2250,46.0830726s
adaptive,0.05,10,0.2170,1m2.8077346s
adaptive,0.05,20,0.1790,1m12.1909914s
adaptive,0.05,30,0.1690,1m26.1674431s
adaptive,0.05,40,0.1490,1m36.9783106s
adaptive,0.05,50,0.1270,1m46.5243713s
adaptive,0.05,60,0.0920,1m52.5415891s
adaptive,0.05,70,0.0770,2m2.4538597s
adaptive,0.05,80,0.0440,2m9.7020463s
adaptive,0.05,90,0.0210,2m19.1125112s
