approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0810,16.7659835s
adaptive,0.05,10,0.0800,35.2907909s
adaptive,0.05,20,0.0690,49.7804883s
adaptive,0.05,30,0.0460,1m0.8207373s
adaptive,0.05,40,0.0400,1m14.5978844s
adaptive,0.05,50,0.0420,1m29.3138714s
adaptive,0.05,60,0.0370,1m41.7342719s
adaptive,0.05,70,0.0270,1m52.8602205s
adaptive,0.05,80,0.0150,2m4.2626771s
adaptive,0.05,90,0.0100,2m13.2093354s
